,branch,quartet_type,t1,t2,m_gts,n_gts,mu3,mu2,mu1,mua,mub,muc,mud,l_theory,l_simplified,l_empirical,gene_type
936,terminal C,unbalanced,0.16159198454999998,0.36462716765000003,4331,5669,0.00013192991233890798,0.00011276327164596,0.00010977824557502,0.00010097913723080401,0.000149941020943722,0.00017886866040221801,0.000228281692659986,0.08551563321786738,0.08598189801356226,0.08546960187023782,matching
937,terminal C,unbalanced,0.16159198454999998,0.36462716765000003,4331,5669,0.00013192991233890798,0.00011276327164596,0.00010977824557502,0.00010097913723080401,0.000149941020943722,0.00017886866040221801,0.000228281692659986,0.06853867420703334,0.06602094099918912,0.06944917686717234,non-matching
938,terminal D,unbalanced,0.16159198454999998,0.36462716765000003,4331,5669,0.00013192991233890798,0.00011276327164596,0.00010977824557502,0.00010097913723080401,0.000149941020943722,0.00017886866040221801,0.000228281692659986,0.12143541422113076,0.11716278773598403,0.12127779504733317,matching
939,terminal D,unbalanced,0.16159198454999998,0.36462716765000003,4331,5669,0.00013192991233890798,0.00011276327164596,0.00010977824557502,0.00010097913723080401,0.000149941020943722,0.00017886866040221801,0.000228281692659986,0.1184586054225376,0.11457109042116519,0.11829187264420533,non-matching
940,internal,balanced,0.22810964030000003,1.5099600703,8873,1127,1.8861121889063998e-05,2.5554145179773e-05,8.0696078745485e-05,0.000110446471511887,9.702777142147599e-05,0.000106521061699129,3.518576167918e-05,0.009124215153002734,0.004602610617117056,0.009086126285360083,matching
941,internal,balanced,0.22810964030000003,1.5099600703,8873,1127,1.8861121889063998e-05,2.5554145179773e-05,8.0696078745485e-05,0.000110446471511887,9.702777142147599e-05,0.000106521061699129,3.518576167918e-05,0.0037722243778127995,0.0037722243778127995,0.0038586788553682336,non-matching
942,terminal A,balanced,0.22810964030000003,1.5099600703,8873,1127,1.8861121889063998e-05,2.5554145179773e-05,8.0696078745485e-05,0.000110446471511887,9.702777142147599e-05,0.000106521061699129,3.518576167918e-05,0.0451970018645149,0.05443283829402669,0.045230653401329875,matching
943,terminal A,balanced,0.22810964030000003,1.5099600703,8873,1127,1.8861121889063998e-05,2.5554145179773e-05,8.0696078745485e-05,0.000110446471511887,9.702777142147599e-05,0.000106521061699129,3.518576167918e-05,0.04533613457808446,0.05358079549227393,0.045300270062111805,non-matching
944,terminal B,balanced,0.22810964030000003,1.5099600703,8873,1127,1.8861121889063998e-05,2.5554145179773e-05,8.0696078745485e-05,0.000110446471511887,9.702777142147599e-05,0.000106521061699129,3.518576167918e-05,0.04044170879853395,0.04967754522804574,0.04047492858785078,matching
945,terminal B,balanced,0.22810964030000003,1.5099600703,8873,1127,1.8861121889063998e-05,2.5554145179773e-05,8.0696078745485e-05,0.000110446471511887,9.702777142147599e-05,0.000106521061699129,3.518576167918e-05,0.04058084151210351,0.04882550242629297,0.040504420133096714,non-matching
946,terminal C,balanced,0.22810964030000003,1.5099600703,8873,1127,1.8861121889063998e-05,2.5554145179773e-05,8.0696078745485e-05,0.000110446471511887,9.702777142147599e-05,0.000106521061699129,3.518576167918e-05,0.014285110946421996,0.014412698325521833,0.014312318785078328,matching
947,terminal C,balanced,0.22810964030000003,1.5099600703,8873,1127,1.8861121889063998e-05,2.5554145179773e-05,8.0696078745485e-05,0.000110446471511887,9.702777142147599e-05,0.000106521061699129,3.518576167918e-05,0.020671878739618597,0.02156428184504646,0.020765668855368232,non-matching
948,terminal D,balanced,0.22810964030000003,1.5099600703,8873,1127,1.8861121889063998e-05,2.5554145179773e-05,8.0696078745485e-05,0.000110446471511887,9.702777142147599e-05,0.000106521061699129,3.518576167918e-05,0.007293681865041152,0.007421269244140989,0.007309701800969233,matching
949,terminal D,balanced,0.22810964030000003,1.5099600703,8873,1127,1.8861121889063998e-05,2.5554145179773e-05,8.0696078745485e-05,0.000110446471511887,9.702777142147599e-05,0.000106521061699129,3.518576167918e-05,0.013680449658237752,0.014572852763665618,0.013625353389529726,non-matching
950,internal,unbalanced,0.30880863645,1.2498970053,5122,4878,0.00027200944004964004,0.000114491899681876,4.7809657851736006e-05,6.811519702098401e-05,7.491673836828001e-05,0.00010324788694889601,0.000218983436286756,0.03471973282163969,0.0237063009767522,0.03538836167707927,matching
951,internal,unbalanced,0.30880863645,1.2498970053,5122,4878,0.00027200944004964004,0.000114491899681876,4.7809657851736006e-05,6.811519702098401e-05,7.491673836828001e-05,0.00010324788694889601,0.000218983436286756,0.03606807348267642,0.0228983799363752,0.036971013856088565,non-matching
952,terminal A,unbalanced,0.30880863645,1.2498970053,5122,4878,0.00027200944004964004,0.000114491899681876,4.7809657851736006e-05,6.811519702098401e-05,7.491673836828001e-05,0.00010324788694889601,0.000218983436286756,0.012139784049289662,0.011816757206620223,0.012081024412338931,matching
