,branch,type,d,d-est,p,p-est,m_gts,n_gts,mu3,mu2,mu1,mua,mub,muc,mud,l_true,l_est,l_true/l_est,lm_theory,lm_simplified,lm_est,ln_theory,ln_simplified,ln_est
797,terminal B,balanced,4.8065325916,4.6460921755086755,0.9918238393079645,0.9904009599040096,9937,63,7.67482152886848e-05,8.56092795800527e-05,0.00013170521853696663,0.00015342750032223222,9.397824419448699e-05,4.44711311465078e-05,2.71538640800387e-05,0.00896321,0.008716939905978341,1.0282518976473336,0.021674274382334695,0.02190181551257031,0.021688555057864548,0.054200410363568305,0.05786421058012044,0.054396799841269834
798,terminal C,balanced,4.8065325916,4.6460921755086755,0.9918238393079645,0.9904009599040096,9937,63,7.67482152886848e-05,8.56092795800527e-05,0.00013170521853696663,0.00015342750032223222,9.397824419448699e-05,4.44711311465078e-05,2.71538640800387e-05,0.00996026,0.00981026808424354,1.015289277975733,0.01828320007695645,0.01843077591624803,0.018479643752641644,0.03014649267396089,0.03073723029338542,0.033802283015873014
799,terminal D,balanced,4.8065325916,4.6460921755086755,0.9918238393079645,0.9904009599040096,9937,63,7.67482152886848e-05,8.56092795800527e-05,0.00013170521853696663,0.00015342750032223222,9.397824419448699e-05,4.44711311465078e-05,2.71538640800387e-05,0.00608169,0.005931696315681792,1.0252868111136548,0.014404628308394701,0.014552204147686277,0.01427497707456979,0.026267920905399145,0.02685865852482367,0.02547101507936508
800,internal,balanced,6.871244355800001,6.6077506815321305,0.9989628143666766,0.9986501349865013,9992,8,9.6567443113156e-05,0.000249470037400712,0.000351467308254048,0.000143611379549544,0.00036969321875972804,0.000654739276402264,0.000375749792360972,0.20070602999999992,0.1552609125518603,1.2927015995282136,0.16176412210024,0.0800833878006333,0.16269830971577262,0.0096567443113156,0.0096567443113156,0.028913826250000024
801,terminal A,balanced,6.871244355800001,6.6077506815321305,0.9989628143666766,0.9986501349865013,9992,8,9.6567443113156e-05,0.000249470037400712,0.000351467308254048,0.000143611379549544,0.00036969321875972804,0.000654739276402264,0.000375749792360972,0.01620576,0.01477156712193406,1.0970914505026572,0.049855176538846836,0.051278608313276956,0.049318274922938346,0.12356933931400385,0.14056266365672998,0.16895354750000002
802,terminal B,balanced,6.871244355800001,6.6077506815321305,0.9989628143666766,0.9986501349865013,9992,8,9.6567443113156e-05,0.000249470037400712,0.000351467308254048,0.000143611379549544,0.00036969321875972804,0.000654739276402264,0.000375749792360972,0.04171787,0.040283675739705246,1.0356023683032765,0.07536728515661799,0.0767907169310481,0.07467412598879103,0.149081447931775,0.16607477227450113,0.21806287125
803,terminal C,balanced,6.871244355800001,6.6077506815321305,0.9989628143666766,0.9986501349865013,9992,8,9.6567443113156e-05,0.000249470037400712,0.000351467308254048,0.000143611379549544,0.00036969321875972804,0.000654739276402264,0.000375749792360972,2.029e-05,-0.00025456012243953163,-0.07970612131057447,0.024627388210697147,0.024895376537098723,0.024703650750600478,0.10623840435415007,0.11643191063998713,0.122103385
804,terminal D,balanced,6.871244355800001,6.6077506815321305,0.9989628143666766,0.9986501349865013,9992,8,9.6567443113156e-05,0.000249470037400712,0.000351467308254048,0.000143611379549544,0.00036969321875972804,0.000654739276402264,0.000375749792360972,1.165e-05,-0.00026320639155545666,-0.044261843077413966,0.024618741941581222,0.0248867302679828,0.02493356613991193,0.10622975808503415,0.11642326437087122,0.11802258374999999
805,internal,balanced,3.9836390771999994,3.9529449949487363,0.9813822355704283,0.9808019198080192,9873,127,0.000182534385956384,0.000307575372721568,0.00023540738656288,0.00030691583387180803,0.000322240663808672,4.2814958817568e-05,1.9090059599296e-05,0.11061016000000004,0.08377491417272574,1.3203255544009969,0.09635586011562565,0.04100963292601829,0.09700527443127722,0.0182534385956384,0.0182534385956384,0.021747208110236213
806,terminal A,balanced,3.9836390771999994,3.9529449949487363,0.9813822355704283,0.9808019198080192,9873,127,0.000182534385956384,0.000307575372721568,0.00023540738656288,0.00030691583387180803,0.000322240663808672,4.2814958817568e-05,1.9090059599296e-05,0.07208679,0.07110545878295926,1.013801067229397,0.09414032181299004,0.09508969784267185,0.09574556246227084,0.12312744741697437,0.1266523141240741,0.12633886015748033
807,terminal B,balanced,3.9836390771999994,3.9529449949487363,0.9813822355704283,0.9808019198080192,9873,127,0.000182534385956384,0.000307575372721568,0.00023540738656288,0.00030691583387180803,0.000322240663808672,4.2814958817568e-05,1.9090059599296e-05,0.0756862,0.07470487546403294,1.0131360172930015,0.09773973849406371,0.09868911452374554,0.09798493809986833,0.12672686409804806,0.1302517308051478,0.1343267032283465
808,terminal C,balanced,3.9836390771999994,3.9529449949487363,0.9813822355704283,0.9808019198080192,9873,127,0.000182534385956384,0.000307575372721568,0.00023540738656288,0.00030691583387180803,0.000322240663808672,4.2814958817568e-05,1.9090059599296e-05,0.00713988,0.006003781707884778,1.1892304463073968,0.0358857837339019,0.03693139098195041,0.036550372239440895,0.09104732482069872,0.09938339060504432,0.08835140763779528
809,terminal D,balanced,3.9836390771999994,3.9529449949487363,0.9813822355704283,0.9808019198080192,9873,127,0.000182534385956384,0.000307575372721568,0.00023540738656288,0.00030691583387180803,0.000322240663808672,4.2814958817568e-05,1.9090059599296e-05,0.00318348,0.0020473873421051753,1.55489874071736,0.031929389368122285,0.03297499661617079,0.032596880963233064,0.0870909304549191,0.0954269962392647,0.08878728456692914
810,internal,unbalanced,1.9883636617000002,1.9464102240769867,0.8630807114864802,0.8572142785721428,9049,951,0.000285544930033029,9.6815722494127e-05,0.000119255001342092,8.2478742997276e-05,8.8300768191946e-05,7.171883239100399e-05,7.0383793741642e-05,0.023712239999999996,0.016967865901273513,1.3974792197185084,0.02826828053444845,0.024449107870058624,0.02895764694441375,0.015202544208901743,0.0096815722494127,0.015861274279705573
811,terminal A,unbalanced,1.9883636617000002,1.9464102240769867,0.8630807114864802,0.8572142785721428,9049,951,0.000285544930033029,9.6815722494127e-05,0.000119255001342092,8.2478742997276e-05,8.8300768191946e-05,7.171883239100399e-05,7.0383793741642e-05,0.00321747,0.003167893181049132,1.0156497760869732,0.012330374782710287,0.012324249241913636,0.012343203490993479,0.03772081906024611,0.03499767864923936,0.035742651587802314
812,terminal B,unbalanced,1.9883636617000002,1.9464102240769867,0.8630807114864802,0.8572142785721428,9049,951,0.000285544930033029,9.6815722494127e-05,0.000119255001342092,8.2478742997276e-05,8.8300768191946e-05,7.171883239100399e-05,7.0383793741642e-05,0.00344459,0.0033950086118434003,1.0146042009977931,0.012557490213504559,0.0125513646727079,0.0126730537473754,0.03794793449104037,0.03522479408003363,0.03786111370136699
813,terminal C,unbalanced,1.9883636617000002,1.9464102240769867,0.8630807114864802,0.8572142785721428,9049,951,0.000285544930033029,9.6815722494127e-05,0.000119255001342092,8.2478742997276e-05,8.8300768191946e-05,7.171883239100399e-05,7.0383793741642e-05,0.01705805,0.015234683857752233,1.1196851972297373,0.030715931420852122,0.026901697178338055,0.030676126058127973,0.020310129636723996,0.020285232590898813,0.019499613249211355
814,terminal D,unbalanced,1.9883636617000002,1.9464102240769867,0.8630807114864802,0.8572142785721428,9049,951,0.000285544930033029,9.6815722494127e-05,0.000119255001342092,8.2478742997276e-05,8.8300768191946e-05,7.171883239100399e-05,7.0383793741642e-05,0.04385257,0.07234825631746583,0.6061316779712548,0.08729628863049113,0.053372057340339736,0.08617518614211517,0.08248328579006699,0.05030694967836629,0.08148155707676132
815,internal,balanced,5.903092812300001,5.760452821144939,0.9972690146812961,0.9968503149685032,9980,20,0.00019894562678458,0.00026414598325050003,0.00014504364371588003,0.00034951061988154,0.0007066609796383801,0.00034235218547218,0.00010897859442158,0.11354954,0.09943748575363463,1.1419188562483293,0.11311513563962522,0.05813844531826803,0.11448715207014028,0.019894562678458,0.019894562678458,0.005848606500000008
816,terminal A,balanced,5.903092812300001,5.760452821144939,0.9972690146812961,0.9968503149685032,9980,20,0.00019894562678458,0.00026414598325050003,0.00014504364371588003,0.00034951061988154,0.0007066609796383801,0.00034235218547218,0.00010897859442158,0.01544345,0.015592122029979734,0.9904649264741595,0.02999166101763593,0.02984927491223539,0.030591778938877757,0.08031506329977234,0.07672159776185901,0.05017345449999999
817,terminal B,balanced,5.903092812300001,5.760452821144939,0.9972690146812961,0.9968503149685032,9980,20,0.00019894562678458,0.00026414598325050003,0.00014504364371588003,0.00034951061988154,0.0007066609796383801,0.00034235218547218,0.00010897859442158,0.03122448,0.03137314375426122,0.9952614326627363,0.04577268274191742,0.045630296636516875,0.0458607940731463,0.09609608502405383,0.0925026194861405,0.0744970035
818,terminal C,balanced,5.903092812300001,5.760452821144939,0.9972690146812961,0.9968503149685032,9980,20,0.00019894562678458,0.00026414598325050003,0.00014504364371588003,0.00034951061988154,0.0007066609796383801,0.00034235218547218,0.00010897859442158,0.05666093,0.05604190353997173,1.0110457786214693,0.08234229216302368,0.08295451468977738,0.08148477419038076,0.1318649358617056,0.13621162629276695,0.10312236600000002
819,terminal D,balanced,5.903092812300001,5.760452821144939,0.9972690146812961,0.9968503149685032,9980,20,0.00019894562678458,0.00026414598325050003,0.00014504364371588003,0.00034951061988154,0.0007066609796383801,0.00034235218547218,0.00010897859442158,0.01803648,0.01741745725541715,1.0355403624940904,0.043717845878469094,0.04433006840522281,0.04313795056412826,0.09324048957715103,0.09758718000821237,0.08295388349999999
820,internal,unbalanced,3.2332214751000006,3.33691511773322,0.960569729667285,0.9644535546445355,9764,236,0.00026048991395663003,0.000482507218051452,0.0005715172035135,0.000172582030951184,0.000121477901759934,0.00022596840712089402,0.00029920952324563404,0.18478417999999996,0.14444695894941514,1.279252822932124,0.16283629122033444,0.18164314502128884,0.16210779823023352,0.026803352204556128,0.048250721805145204,0.028945077584745772
821,terminal A,unbalanced,3.2332214751000006,3.33691511773322,0.960569729667285,0.9644535546445355,9764,236,0.00026048991395663003,0.000482507218051452,0.0005715172035135,0.000172582030951184,0.000121477901759934,0.00022596840712089402,0.00029920952324563404,0.01033605,0.010483935355614066,0.9858940988667128,0.06195536137933912,0.06194489996415428,0.06227718002867677,0.21002551084461418,0.2353291579181107,0.22219309118644068
822,terminal B,unbalanced,3.2332214751000006,3.33691511773322,0.960569729667285,0.9644535546445355,9764,236,0.00026048991395663003,0.000482507218051452,0.0005715172035135,0.000172582030951184,0.000121477901759934,0.00022596840712089402,0.00029920952324563404,0.00727539,0.0074232748073406185,0.9800782254222381,0.05889470083106569,0.05888423941588085,0.05924846386521917,0.2069648502963408,0.2322684973698373,0.21123189360169492
823,terminal C,unbalanced,3.2332214751000006,3.33691511773322,0.960569729667285,0.9644535546445355,9764,236,0.00026048991395663003,0.000482507218051452,0.0005715172035135,0.000172582030951184,0.000121477901759934,0.00022596840712089402,0.00029920952324563404,0.086594,0.11058209910681355,0.7830743013510447,0.11605292343553755,0.13506181191797068,0.11597434747644408,0.112397538796867,0.10267756394806568,0.1076928663559322
824,terminal D,unbalanced,3.2332214751000006,3.33691511773322,0.960569729667285,0.9644535546445355,9764,236,0.00026048991395663003,0.000482507218051452,0.0005715172035135,0.000172582030951184,0.000121477901759934,0.00022596840712089402,0.00029920952324563404,0.12778376,0.12359837845774314,1.0338627544671857,0.15028113121381226,0.17581736761478592,0.15020604211593608,0.14146727992744726,0.15995089377954572,0.15323898381355933
825,internal,unbalanced,1.7905657512000006,1.817485011867361,0.8331342615344992,0.8375662433756624,8918,1082,0.000156123929284048,6.217048696875201e-05,0.000235325531882464,0.000114198882711472,0.000121403384561936,0.00016791277791488,0.00013305062216795199,0.04213658000000001,0.027228585315815557,1.5475126419999952,0.03280194901760058,0.0315679920767881,0.032248802909845255,0.008002989386479413,0.006217048696875201,0.008346773012939002
826,terminal A,unbalanced,1.7905657512000006,1.817485011867361,0.8331342615344992,0.8375662433756624,8918,1082,0.000156123929284048,6.217048696875201e-05,0.000235325531882464,0.000114198882711472,0.000121403384561936,0.00016791277791488,0.00013305062216795199,0.00170301,0.001681349867649333,1.0128825848607879,0.018619421610845246,0.01861834247687098,0.018443771027136128,0.049907004165714974,0.04902046385401194,0.050883828530499074
827,terminal B,unbalanced,1.7905657512000006,1.817485011867361,0.8331342615344992,0.8375662433756624,8918,1082,0.000156123929284048,6.217048696875201e-05,0.000235325531882464,0.000114198882711472,0.000121403384561936,0.00016791277791488,0.00013305062216795199,0.00181044,0.0017887879682664878,1.012104303091045,0.018726859711462394,0.018725780577488128,0.01863497623121776,0.05001444226633212,0.049127901954629086,0.05041713307763401
828,terminal C,unbalanced,1.7905657512000006,1.817485011867361,0.8331342615344992,0.8375662433756624,8918,1082,0.000156123929284048,6.217048696875201e-05,0.000235325531882464,0.000114198882711472,0.000121403384561936,0.00016791277791488,0.00013305062216795199,0.03256991,0.03197847267592863,1.018494858402558,0.040149668335564596,0.03891665337890471,0.03991068145324063,0.03464654501955268,0.03464225833081997,0.03479656012939002
829,terminal D,unbalanced,1.7905657512000006,1.817485011867361,0.8331342615344992,0.8375662433756624,8918,1082,0.000156123929284048,6.217048696875201e-05,0.000235325531882464,0.000114198882711472,0.000121403384561936,0.00016791277791488,0.00013305062216795199,0.06602928,0.0818369259612776,0.8068396903280893,0.08967296232929045,0.0721166362349757,0.09036079676272707,0.08717225221893056,0.07017398258618525,0.08813202390018483
830,internal,unbalanced,1.3197014428999978,1.3648285782056633,0.7327849309861698,0.7445755424457554,8298,1702,0.0006049904070603821,0.0008713733626875739,0.00022130792821812198,0.0006680625866128879,0.00011876164553431999,0.000501625157819308,0.000994329984266406,0.029206040000000044,0.03394894915267628,0.8602929024004167,0.0891378550587183,0.10294170822657542,0.0901089116461798,0.06888642154554239,0.08713733626875739,0.06906410662162162
831,terminal A,unbalanced,1.3197014428999978,1.3648285782056633,0.7327849309861698,0.7445755424457554,8298,1702,0.0006049904070603821,0.0008713733626875739,0.00022130792821812198,0.0006680625866128879,0.00011876164553431999,0.000501625157819308,0.000994329984266406,0.13247344,0.13328851824332397,0.9938848577952077,0.14917405260171457,0.14902306036216717,0.14813352845384428,0.21979061375813283,0.23429393767603596,0.22852404604582843
832,terminal B,unbalanced,1.3197014428999978,1.3648285782056633,0.7327849309861698,0.7445755424457554,8298,1702,0.0006049904070603821,0.0008713733626875739,0.00022130792821812198,0.0006680625866128879,0.00011876164553431999,0.000501625157819308,0.000994329984266406,0.02354984,0.024364903792719172,0.9665476293420566,0.04025043815110978,0.040099445911562386,0.03989800266449747,0.11086699930752802,0.12537032322543115,0.1138381059811986
833,terminal C,unbalanced,1.3197014428999978,1.3648285782056633,0.7327849309861698,0.7445755424457554,8298,1702,0.0006049904070603821,0.0008713733626875739,0.00022130792821812198,0.0006680625866128879,0.00011876164553431999,0.000501625157819308,0.000994329984266406,0.16566928,0.1778144016407401,0.931697761662307,0.24149237356364023,0.25595456862869237,0.2432144738780429,0.1983003139524707,0.19471506958160695,0.19248688681551118
834,terminal D,unbalanced,1.3197014428999978,1.3648285782056633,0.7327849309861698,0.7445755424457554,8298,1702,0.0006049904070603821,0.0008713733626875739,0.00022130792821812198,0.0006680625866128879,0.00011876164553431999,0.000501625157819308,0.000994329984266406,0.45849709,0.4367347404961648,1.0498296734514674,0.5031325568486016,0.5424865090001494,0.5018260160785731,0.48265902152652645,0.5165886717784774,0.46809662497649823
835,internal,balanced,5.1576740135,5.020785624950093,0.9942449296544309,0.9934006599340066,9957,43,0.00017337638977764702,0.000121686217348012,0.000262984719355965,0.000170099692696629,0.00027360420408078004,0.00023771938599148002,0.00023344722054132003,0.11665293999999998,0.10030066911325083,1.1630325204339922,0.11217394558798931,0.09303479434261949,0.11326550498543739,0.0173376389777647,0.0173376389777647,0.014222951860465126
836,terminal A,balanced,5.1576740135,5.020785624950093,0.9942449296544309,0.9934006599340066,9957,43,0.00017337638977764702,0.000121686217348012,0.000262984719355965,0.000170099692696629,0.00027360420408078004,0.00023771938599148002,0.00023344722054132003,0.00316394,0.0029834549640372493,1.0604953110197166,0.02890104561701688,0.029059217147708108,0.02873739621874058,0.1150246055699768,0.12099849420853136,0.11737182232558138
837,terminal B,balanced,5.1576740135,5.020785624950093,0.9942449296544309,0.9934006599340066,9957,43,0.00017337638977764702,0.000121686217348012,0.000262984719355965,0.000170099692696629,0.00027360420408078004,0.00023771938599148002,0.00023344722054132003,0.00508917,0.004908690872308774,1.0367672628784501,0.030826281525288424,0.030984453055979654,0.03061833554986442,0.11694984147824837,0.12292373011680291,0.12021522139534883
838,terminal C,balanced,5.1576740135,5.020785624950093,0.9942449296544309,0.9934006599340066,9957,43,0.00017337638977764702,0.000121686217348012,0.000262984719355965,0.000170099692696629,0.00027360420408078004,0.00023771938599148002,0.00023344722054132003,0.06314589,0.06448449721428498,0.9792414103836968,0.0765742163928089,0.07524373469006199,0.07689822388771718,0.0910550467503168,0.08760903525500778,0.08909641883720931
839,terminal D,balanced,5.1576740135,5.020785624950093,0.9942449296544309,0.9934006599340066,9957,43,0.00017337638977764702,0.000121686217348012,0.000262984719355965,0.000170099692696629,0.00027360420408078004,0.00023771938599148002,0.00023344722054132003,0.06201106,0.06334967295006128,0.9788694576037273,0.07543939212858519,0.07410891042583828,0.07565417660439891,0.08992022248609306,0.08647421099078408,0.09058946302325581
840,internal,unbalanced,3.653217172500001,3.705108831044154,0.9740923548034472,0.9754024597540246,9837,163,0.00017878256305800102,8.2021432036668e-05,0.000136686714439459,0.000247397515914685,0.000217006003778226,0.000134639683799847,0.00022920171692514097,0.04993464,0.0407133417128434,1.2264932795788575,0.052808216755445156,0.04546582967258396,0.0528288798027854,0.017093087830790808,0.0082021432036668,0.016432433619631898
841,terminal A,unbalanced,3.653217172500001,3.705108831044154,0.9740923548034472,0.9754024597540246,9837,163,0.00017878256305800102,8.2021432036668e-05,0.000136686714439459,0.000247397515914685,0.000217006003778226,0.000134639683799847,0.00022920171692514097,0.00170494,0.0017307358429642788,0.9850954476564734,0.014434972675025453,0.014399904507412594,0.01470218075937786,0.061138319828046295,0.0584746844304779,0.06554022852760737
842,terminal B,unbalanced,3.653217172500001,3.705108831044154,0.9740923548034472,0.9754024597540246,9837,163,0.00017878256305800102,8.2021432036668e-05,0.000136686714439459,0.000247397515914685,0.000217006003778226,0.000134639683799847,0.00022920171692514097,0.0014955,0.0015212927531833703,0.983045503155525,0.014225529585244548,0.01419046141763169,0.014250711110094539,0.060928876738265386,0.058265241340696994,0.06598784061349693
843,terminal C,unbalanced,3.653217172500001,3.705108831044154,0.9740923548034472,0.9754024597540246,9837,163,0.00017878256305800102,8.2021432036668e-05,0.000136686714439459,0.000247397515914685,0.000217006003778226,0.000134639683799847,0.00022920171692514097,0.05011468,0.04825529846446486,1.0385321735581925,0.0656500337130616,0.058340838891212374,0.06533961938700823,0.054036608817189385,0.05284871753986032,0.05329817539877301
844,terminal D,unbalanced,3.653217172500001,3.705108831044154,0.9740923548034472,0.9754024597540246,9837,163,0.00017878256305800102,8.2021432036668e-05,0.000136686714439459,0.000247397515914685,0.000217006003778226,0.000134639683799847,0.00022920171692514097,0.09395982,0.09709242186242517,0.9677358767828049,0.1141354402778013,0.10213791584780048,0.11313220602114464,0.10848781374961905,0.09942789399548574,0.12207673533742333
845,internal,unbalanced,1.0129216392,0.9962459521239527,0.6368435839071864,0.6307369263073692,7539,2461,0.000203250510387648,0.00023149108134085501,0.000244787577081309,0.000310232921109426,0.000235881595944342,0.00023805933861874501,0.00026231731890119996,0.024795060000000008,0.0175666666558239,1.4114834923323185,0.03492847436335705,0.03529579707859921,0.03437005786311183,0.02264079816162332,0.0231491081340855,0.022010911629418935
846,terminal A,unbalanced,1.0129216392,0.9962459521239527,0.6368435839071864,0.6307369263073692,7539,2461,0.000203250510387648,0.00023149108134085501,0.000244787577081309,0.000310232921109426,0.000235881595944342,0.00023805933861874501,0.00026231731890119996,0.02704093,0.027061405275637638,0.9992433772219482,0.040923406573046495,0.0409217730475624,0.039858729916434535,0.07085246936749065,0.07112691639380624,0.06757000915887851
847,terminal B,unbalanced,1.0129216392,0.9962459521239527,0.6368435839071864,0.6307369263073692,7539,2461,0.000203250510387648,0.00023149108134085501,0.000244787577081309,0.000310232921109426,0.000235881595944342,0.00023805933861874501,0.00026231731890119996,0.02056022,0.020580697362061116,0.9990050209815113,0.03444269865946997,0.034441065133985864,0.03458321939514525,0.06437176145391411,0.06464620848022971,0.06239849559122309
848,terminal C,unbalanced,1.0129216392,0.9962459521239527,0.6368435839071864,0.6307369263073692,7539,2461,0.000203250510387648,0.00023149108134085501,0.000244787577081309,0.000310232921109426,0.000235881595944342,0.00023805933861874501,0.00026231731890119996,0.04486358,0.0450553359030382,0.9957439912677408,0.06887378309792294,0.06924516364823083,0.0692517534646505,0.0525934838755557,0.052579955848832696,0.0515986967492889
849,terminal D,unbalanced,1.0129216392,0.9962459521239527,0.6368435839071864,0.6307369263073692,7539,2461,0.000203250510387648,0.00023149108134085501,0.000244787577081309,0.000310232921109426,0.000235881595944342,0.00023805933861874501,0.00026231731890119996,0.15389759,0.14909831712916624,1.032188645473953,0.1705337089015193,0.17581423678221939,0.17020837292346463,0.16419218257024848,0.16933033644753198,0.16288945706216984
850,internal,unbalanced,1.8219718401,1.8408396464501067,0.8382934231554926,0.8413158684131586,8943,1057,7.4152853020176e-05,0.00045416088787032604,0.00041630957455164006,2.661001761453e-06,1.6551175408971e-05,0.000401070426293271,8.307544036029e-06,0.07585045000000001,0.058619116115353524,1.293954174449472,0.08612741624147317,0.09131574758026927,0.08503643391703009,0.037902188644243204,0.045416088787032606,0.039181546717123934
851,terminal A,unbalanced,1.8219718401,1.8408396464501067,0.8382934231554926,0.8413158684131586,8943,1057,7.4152853020176e-05,0.00045416088787032604,0.00041630957455164006,2.661001761453e-06,1.6551175408971e-05,0.000401070426293271,8.307544036029e-06,4.193e-05,0.00013481295867086296,0.3110235129722904,0.030905879310551134,0.03090731527372609,0.03122142687688695,0.10992921724532582,0.11373910709339162,0.11585554855250708
852,terminal B,unbalanced,1.8219718401,1.8408396464501067,0.8382934231554926,0.8413158684131586,8943,1057,7.4152853020176e-05,0.00045416088787032604,0.00041630957455164006,2.661001761453e-06,1.6551175408971e-05,0.000401070426293271,8.307544036029e-06,0.00026083,0.00035370586177090046,0.7374206316347188,0.03112477221365118,0.031126208176826136,0.0307365266935033,0.11014811014842586,0.11395799999649166,0.10885145162724692
853,terminal C,unbalanced,1.8219718401,1.8408396464501067,0.8382934231554926,0.8413158684131586,8943,1057,7.4152853020176e-05,0.00045416088787032604,0.00041630957455164006,2.661001761453e-06,1.6551175408971e-05,0.000401070426293271,8.307544036029e-06,0.07939432,0.08196602951071674,0.9686246909107572,0.12053418813481466,0.1257249998601525,0.12027579220172202,0.09456829289047985,0.09453299970603246,0.09622403348155156
854,terminal D,unbalanced,1.8219718401,1.8408396464501067,0.8382934231554926,0.8413158684131586,8943,1057,7.4152853020176e-05,0.00045416088787032604,0.00041630957455164006,2.661001761453e-06,1.6551175408971e-05,0.000401070426293271,8.307544036029e-06,0.09508351999999999,0.03163458373966485,3.005682666239102,0.06877348272528644,0.13958497425222313,0.0690345055138097,0.05690270950249364,0.12536088561931055,0.05769022463576159
855,internal,unbalanced,2.0779138865999993,2.139291541085943,0.8748088971825907,0.8822617738226177,9216,784,0.000235817767158386,0.000190928417735587,0.00031792864887056,0.000354930922713052,0.00022727692046248002,0.000338230976637281,0.000379194917075919,0.06606284000000001,0.04726439845786288,1.3977294148553758,0.06251105917004342,0.0608260831555541,0.06241716653537326,0.02145956218471794,0.0190928417735587,0.021067574375000002
856,terminal A,unbalanced,2.0779138865999993,2.139291541085943,0.8748088971825907,0.8822617738226177,9216,784,0.000235817767158386,0.000190928417735587,0.00031792864887056,0.000354930922713052,0.00022727692046248002,0.000338230976637281,0.000379194917075919,0.03275065,0.032759170999725015,0.9997398896411301,0.057391256461694566,0.057370004819235106,0.05525583045572916,0.11543132847854883,0.11472417965853413,0.11605570543367345
857,terminal B,unbalanced,2.0779138865999993,2.139291541085943,0.8748088971825907,0.8822617738226177,9216,784,0.000235817767158386,0.000190928417735587,0.00031792864887056,0.000354930922713052,0.00022727692046248002,0.000338230976637281,0.000379194917075919,0.02097159,0.020980116670803642,0.9995935832513501,0.045612202132773186,0.04559095049031373,0.045062463850911456,0.10365227414962744,0.10294512532961278,0.09966529423469386
858,terminal C,unbalanced,2.0779138865999993,2.139291541085943,0.8748088971825907,0.8822617738226177,9216,784,0.000235817767158386,0.000190928417735587,0.00031792864887056,0.000354930922713052,0.00022727692046248002,0.000338230976637281,0.000379194917075919,0.10149118,0.10115590515802761,1.0033144366752353,0.12252644605634455,0.12087377794146514,0.12304972384548611,0.10817292299547404,0.10785544873843074,0.09950662678571429
859,terminal D,unbalanced,2.0779138865999993,2.139291541085943,0.8748088971825907,0.8822617738226177,9216,784,0.000235817767158386,0.000190928417735587,0.00031792864887056,0.000354930922713052,0.00022727692046248002,0.000338230976637281,0.000379194917075919,0.17075848,0.1757171544824849,0.9717803620421183,0.19685102943152114,0.18956153402322035,0.1941231743315972,0.19002352927229682,0.18348702145269605,0.18623287950255105
860,internal,unbalanced,2.092392029,2.0883804853473733,0.8766083738236279,0.8761123887611239,9175,825,0.000214967690820024,0.000504433310445842,0.000413182435259651,0.000427698739286289,0.001776239353587432,0.00020232443067278298,0.000107997387971298,0.08645396,0.06912521866882436,1.2506862425158727,0.09348552181563738,0.10518008053849075,0.09423038545504087,0.0341289385927506,0.0504433310445842,0.034368746533333334
861,terminal A,unbalanced,2.092392029,2.0883804853473733,0.8766083738236279,0.8761123887611239,9175,825,0.000214967690820024,0.000504433310445842,0.000413182435259651,0.000427698739286289,0.001776239353587432,0.00020232443067278298,0.000107997387971298,0.04202443,0.0421949734295128,0.9959582050739364,0.07448828612864167,0.07449522442321324,0.07386851322506813,0.16078492689188764,0.17051450585504266,0.1652725239030303
862,terminal B,unbalanced,2.092392029,2.0883804853473733,0.8766083738236279,0.8761123887611239,9175,825,0.000214967690820024,0.000504433310445842,0.000413182435259651,0.000427698739286289,0.001776239353587432,0.00020232443067278298,0.000107997387971298,0.17452811,0.17469864907448945,0.9990238099985722,0.20699196177361837,0.20699890006818994,0.20757756547138964,0.29328860253686434,0.30301818150001936,0.2986531872
863,terminal C,unbalanced,2.092392029,2.0883804853473733,0.8766083738236279,0.8761123887611239,9175,825,0.000214967690820024,0.000504433310445842,0.000413182435259651,0.000427698739286289,0.001776239353587432,0.00020232443067278298,0.000107997387971298,0.06221401,0.0695267952512356,0.8948206195207071,0.10164936111710537,0.11341092057597774,0.10132282783215259,0.08007671110518305,0.07902845594702425,0.08056535081212123
864,terminal D,unbalanced,2.092392029,2.0883804853473733,0.8766083738236279,0.8761123887611239,9175,825,0.000214967690820024,0.000504433310445842,0.000413182435259651,0.000427698739286289,0.001776239353587432,0.00020232443067278298,0.000107997387971298,0.0898609,0.05975997095664437,1.503697183273294,0.09337905439708606,0.13955066049100892,0.09193644105286103,0.08251259668514474,0.12348979407537818,0.08192725795151515
865,internal,balanced,5.011691699499998,4.913154960757725,0.9933403723173599,0.9926507349265073,9952,48,0.000276594952816794,0.000178072728222842,0.00036481802332138203,0.00023396611764804,0.00024040049297147,0.000349041548266478,0.000474696691901706,0.16242366000000003,0.14210166401772203,1.1430102604551031,0.16110308049572214,0.13630122692973634,0.1578968037419614,0.0276594952816794,0.0276594952816794,0.031852347083333336
866,terminal A,balanced,5.011691699499998,4.913154960757725,0.9933403723173599,0.9926507349265073,9952,48,0.000276594952816794,0.000178072728222842,0.00036481802332138203,0.00023396611764804,0.00024040049297147,0.000349041548266478,0.000474696691901706,0.0019031,0.0017474056610877475,1.0891002829962986,0.037590090972220803,0.03772025095030803,0.037533087783360126,0.16330251230296014,0.16918405033659933,0.16932364395833333
