Bees,Birds,Mammals,Fungi,Plants,Eudicots,Bacterial (core),Bacterial (non-ribosomal),Bacterial (WoL)
,,,,,,,,0.132079617
,,,,,,,,3.577987503
,,,,,,,,1.471706035
,,,,,,,,4.086847695
,,,,,,,,0.76926203
,,,,,,,,0.462460311
,,,,,,,,5.704652784
,,,,,,,,1.536007959
,,,,,,,,3.01984779
,,,,,,,,1.221671357
,,,,,,,,2.758096402
,,,,,,,,2.034203938
,,,,,,,,0.728607281
,,,,,,,,2.786140349
,,,,,,,,1.498426881
,,,,,,,,1.472432984
,,,,,,,,3.178584575
,,,,,,,,6.742313762
,,,,,,,,1.572681288
,,,,,,,,1.342381529
,,,,,,,,3.76655018
,,,,,,,,0.949932618
,,,,,,,,6.325084158
,,,,,,,,1.960688871
,,,,,,,,1.434930867
,,,,,,,,1.50141639
,,,,,,,,5.037796959
,,,,,,,,0.197120694
,,,,,,,,0.268496833
,,,,,,,,4.316050489
,,,,,,,,0.960602083
,,,,,,,,4.711023006
,,,,,,,,1.046003283
,,,,,,,,3.673301875
,,,,,,,,1.463791911
,,,,,,,,3.771988526
,,,,,,,,4.387490358
,,,,,,,,1.497605726
,,,,,,,,2.704767565
,,,,,,,,3.084722244
,,,,,,,,0.57497811
,,,,,,,,0.631730588
,,,,,,,,2.175226135
,,,,,,,,0.942499397
,,,,,,,,4.546613696
,,,,,,,,0.24817114
,,,,,,,,0.23949174
,,,,,,,,3.085829878
,,,,,,,,10.32544691
,,,,,,,,0.732155503
,,,,,,,,5.665512315
,,,,,,,,0.889857044
,,,,,,,,6.372693207
,,,,,,,,4.480261423
,,,,,,,,42.61420106
,,,,,,,,44.06439117
,,,,,,,,2.562861184
,,,,,,,,3.926406293
,,,,,,,,1.62654523
,,,,,,,,0.626874689
,,,,,,,,0.770703186
,,,,,,,,1.286358971
,,,,,,,,3.569652179
,,,,,,,,5.755777078
,,,,,,,,1.193084536
,,,,,,,,0.523656901
,,,,,,,,8.045457801
,,,,,,,,0.213249244
,,,,,,,,3.391894198
,,,,,,,,1.234531089
,,,,,,,,8.328744435
,,,,,,,,0.406967766
,,,,,,,,0.282433168
,,,,,,,,5.322997191
,,,,,,,,4.532358789
,,,,,,,,0.882912934
,,,,,,,,3.940959273
,,,,,,,,0.145287056
,,,,,,,,0.151412278
,,,,,,,,4.584655278
,,,,,,,,3.162571145
,,,,,,,,0.409936248
,,,,,,,,0.209809188
,,,,,,,,5.651924741
,,,,,,,,3.031594276
,,,,,,,,14.5601202
,,,,,,,,9.269892973
,,,,,,,,5.408132758
,,,,,,,,0.041537669
,,,,,,,,7.058246348
,,,,,,,,0.005649932
,,,,,,,,6.113021734
,,,,,,,,5.166560332
,,,,,,,,0.240674982
,,,,,,,,0.109268826
,,,,,,,,5.107253994
,,,,,,,,0.313508006
,,,,,,,,0.30769869
,,,,,,,,6.03636849
,,,,,,,,7.125580648
,,,,,,,,0.689573689
,,,,,,,,7.342701202
,,,,,,,,7.333985159
,,,,,,,,1.615286155
,,,,,,,,1.569263679
,,,,,,,,12.33695641
,,,,,,,,0.145219784
,,,,,,,,4.415985828
,,,,,,,,0.467781003
,,,,,,,,0.093303716
,,,,,,,,6.2382773
,,,,,,,,31.04322436
,,,,,,,,0.007242678
,,,,,,,,9.830868404
,,,,,,,,0.609909968
,,,,,,,,5.70991387
,,,,,,,,0.347645098
,,,,,,,,0.743611183
,,,,,,,,4.551248239
,,,,,,,,0.012288214
,,,,,,,,5.202038214
,,,,,,,,9.100985402
,,,,,,,,5.222334977
,,,,,,,,1.25506646
,,,,,,,,6.644320498
,,,,,,,,1.269991737
,,,,,,,,3.61314447
,,,,,,,,1.111947831
,,,,,,,,0.954329276
,,,,,,,,4.381730242
,,,,,,,,0.27575407
,,,,,,,,0.418841024
,,,,,,,,6.212162949
,,,,,,,,15.66666054
,,,,,,,,0.08498822
,,,,,,,,0.420527942
,,,,,,,,6.409638107
,,,,,,,,4.065309857
,,,,,,,,0.03245298
,,,,,,,,0.56583209
,,,,,,,,5.748473547
,,,,,,,,0.127928245
,,,,,,,,4.830728622
,,,,,,,,2.5379444
,,,,,,,,1.939362822
,,,,,,,,3.328881359
,,,,,,,,0.154516232
,,,,,,,,0.101408931
,,,,,,,,5.279160539
,,,,,,,,0.709142063
,,,,,,,,5.014452145
,,,,,,,,7.993103465
,,,,,,,,7.778187321
,,,,,,,,1.941362726
,,,,,,,,6.215381134
,,,,,,,,1.897303489
,,,,,,,,4.866028048
,,,,,,,,1.521542263
,,,,,,,,3.551902618
,,,,,,,,1.799535294
,,,,,,,,1.750754312
,,,,,,,,2.169604248
,,,,,,,,0.355661373
,,,,,,,,6.222840354
,,,,,,,,0.604896666
,,,,,,,,6.542406687
,,,,,,,,0.847963961
,,,,,,,,2.093226597
,,,,,,,,1.491917025
,,,,,,,,1.394398489
,,,,,,,,4.170195233
,,,,,,,,0.3509328
,,,,,,,,0.184766528
,,,,,,,,7.862439197
,,,,,,,,7.668846573
,,,,,,,,3.213505389
,,,,,,,,1.353109852
,,,,,,,,6.804299183
,,,,,,,,0.897634818
,,,,,,,,7.83428436
,,,,,,,,1.420622856
,,,,,,,,4.770241417
,,,,,,,,0.58846989
,,,,,,,,0.923991175
,,,,,,,,4.827665766
,,,,,,,,0.743699821
,,,,,,,,5.040282411
,,,,,,,,1.155439161
,,,,,,,,5.558752815
,,,,,,,,1.289747254
,,,,,,,,5.415862024
,,,,,,,,1.380442739
,,,,,,,,1.639198053
,,,,,,,,5.419671789
,,,,,,,,0.266918281
,,,,,,,,0.39123291
,,,,,,,,5.166035292
,,,,,,,,0.630741471
,,,,,,,,7.608326
,,,,,,,,1.722060915
,,,,,,,,1.424672962
,,,,,,,,7.76460585
,,,,,,,,1.61826511
,,,,,,,,1.323910221
,,,,,,,,3.843330645
,,,,,,,,5.852793802
,,,,,,,,2.560965447
,,,,,,,,0.441067287
,,,,,,,,0.187561718
,,,,,,,,6.075820714
,,,,,,,,0.498752016
,,,,,,,,1.256122326
,,,,,,,,0.262981562
,,,,,,,,0.3007432
,,,,,,,,10.26480675
,,,,,,,,5.902212244
,,,,,,,,0.526289077
,,,,,,,,0.210103082
,,,,,,,,6.443433122
,,,,,,,,0.106614976
,,,,,,,,5.969424688
,,,,,,,,7.400258511
,,,,,,,,0.855343693
,,,,,,,,1.608478129
,,,,,,,,0.967012307
,,,,,,,,0.616886467
,,,,,,,,6.762593209
,,,,,,,,0.79643852
,,,,,,,,3.307673406
,,,,,,,,0.997618282
,,,,,,,,5.083227279
,,,,,,,,1.333796323
,,,,,,,,5.936599655
,,,,,,,,0.294118648
,,,,,,,,0.469356036
,,,,,,,,3.342233106
,,,,,,,,15.42115271
,,,,,,,,1.396451187
,,,,,,,,3.410459502
,,,,,,,,5.362475344
,,,,,,,,0.807112739
,,,,,,,,0.572437959
,,,,,,,,2.577701089
,,,,,,,,0.935461834
,,,,,,,,4.606773875
,,,,,,,,0.393981397
,,,,,,,,0.559907909
,,,,,,,,4.090583419
,,,,,,,,0.319956337
,,,,,,,,3.900552212
,,,,,,,,7.883556898
,,,,,,,,0.010985185
,,,,,,,,6.316635588
,,,,,,,,0.472147014
,,,,,,,,0.078657566
,,,,,,,,4.714493704
,,,,,,,,0.006921907
,,,,,,,,11.74154211
,,,,,,,,0.801191095
,,,,,,,,1.897908868
,,,,,,,,0.607393648
,,,,,,,,0.257310045
,,,,,,,,6.070525598
,,,,,,,,3.019468813
,,,,,,,,1.45821054
,,,,,,,,4.775520204
,,,,,,,,0.337156621
,,,,,,,,0.183797132
,,,,,,,,8.460838303
,,,,,,,,0.314659469
,,,,,,,,5.44336652
,,,,,,,,0.101407233
,,,,,,,,5.27668747
,,,,,,,,5.30011942
,,,,,,,,1.004528667
,,,,,,,,0.522927494
,,,,,,,,6.497076322
,,,,,,,,0.163031364
,,,,,,,,8.860761226
,,,,,,,,0.120757641
,,,,,,,,0.199353987
,,,,,,,,4.615987932
,,,,,,,,4.945581508
,,,,,,,,0.603500637
,,,,,,,,2.350446356
,,,,,,,,5.112364444
,,,,,,,,0.455118218
,,,,,,,,4.367044432
,,,,,,,,8.760078635
,,,,,,,,0.474520801
,,,,,,,,0.104975569
,,,,,,,,4.532091937
,,,,,,,,0.976709305
,,,,,,,,3.907566111
,,,,,,,,0.219149667
,,,,,,,,0.259327525
,,,,,,,,4.667398853
,,,,,,,,6.577995169
,,,,,,,,0.989056028
,,,,,,,,0.510947566
,,,,,,,,3.000058865
,,,,,,,,1.992711315
,,,,,,,,4.186237997
,,,,,,,,2.017599312
,,,,,,,,6.507393786
,,,,,,,,1.469664162
,,,,,,,,1.457024085
,,,,,,,,4.19114976
,,,,,,,,0.755030778
,,,,,,,,6.441931512
,,,,,,,,6.276239746
,,,,,,,,3.063114279
,,,,,,,,4.73781834
,,,,,,,,25.33021667
,,,,,,,,0.066469802
,,,,,,,,11.56532497
,,,,,,,,0.07983967
,,,,,,,,7.026250642
,,,,,,,,0.737228529
,,,,,,,,0.249639082
,,,,,,,,8.638546521
,,,,,,,,3.869438065
,,,,,,,,5.392109884
,,,,,,,,4.738067621
,,,,,,,,2.092714515
,,,,,,,,1.77890596
,,,,,,,,3.889787759
,,,,,,,,4.229421452
,,,,,,,,8.16324673
,,,,,,,,1.004847363
,,,,,,,,1.16834238
,,,,,,,,2.910260281
,,,,,,,,9.77449794
,,,,,,,,3.840394537
,,,,,,,,2.085528231
,,,,,,,,2.84797815
,,,,,,,,20.38026251
,,,,,,,,0.066410598
,,,,,,,,1.392219904
,,,,,,,,0.201047601
,,,,,,,,9.707514386
,,,,,,,,0.854207239
,,,,,,,,3.613747532
,,,,,,,,0.316645794
,,,,,,,,8.417368474
,,,,,,,,0.336155679
,,,,,,,,0.01950038
,,,,,,,,4.293825475
,,,,,,,,5.246822867
,,,,,,,,0.422455607
,,,,,,,,7.462686894
,,,,,,,,0.700976372
,,,,,,,,4.626817552
,,,,,,,,1.016848748
,,,,,,,,5.167283427
,,,,,,,,0.319678818
,,,,,,,,0.221945368
,,,,,,,,5.037051945
,,,,,,,,0.320640326
,,,,,,,,5.123222752
,,,,,,,,0.059173167
,,,,,,,,4.523628078
,,,,,,,,0.290288416
,,,,,,,,4.136328091
,,,,,,,,0.026772477
,,,,,,,,0.114062945
,,,,,,,,7.704311938
,,,,,,,,8.441769342
,,,,,,,,6.058659468
,,,,,,,,1.08251805
,,,,,,,,1.98169217
,,,,,,,,5.160671313
,,,,,,,,0.416295998
,,,,,,,,4.472171684
,,,,,,,,6.868408212
,,,,,,,,1.160093646
,,,,,,,,5.705356295
,,,,,,,,0.522442783
,,,,,,,,0.014741404
,,,,,,,,4.456232128
,,,,,,,,0.081551278
,,,,,,,,8.470123891
,,,,,,,,0.474256953
,,,,,,,,7.199726766
,,,,,,,,0.550720439
,,,,,,,,0.187682272
,,,,,,,,2.80722341
,,,,,,,,1.52998575
,,,,,,,,5.475556991
,,,,,,,,0.658912175
,,,,,,,,1.082311031
,,,,,,,,6.234944194
,,,,,,,,0.043155552
,,,,,,,,0.324092786
,,,,,,,,4.851020776
,,,,,,,,1.777431492
,,,,,,,,0.96914135
,,,,,,,,3.436892227
,,,,,,,,0.201900796
,,,,,,,,0.217242505
,,,,,,,,6.234690734
,,,,,,,,0.415772248
,,,,,,,,2.715454826
,,,,,,,,0.319948155
,,,,,,,,5.88271791
,,,,,,,,0.873904988
,,,,,,,,3.358160633
,,,,,,,,1.046357055
,,,,,,,,4.502027636
,,,,,,,,3.694505021
,,,,,,,,2.675662293
,,,,,,,,0.671302054
,,,,,,,,0.833703208
,,,,,,,,5.124876398
,,,,,,,,1.101975937
,,,,,,,,0.034953627
,,,,,,,,0.71142305
,,,,,,,,3.374600607
,,,,,,,,0.202185089
,,,,,,,,5.737184395
,,,,,,,,0.422942097
,,,,,,,,0.297239124
,,,,,,,,4.403707135
,,,,,,,,0.173995751
,,,,,,,,3.463706768
,,,,,,,,4.442518962
,,,,,,,,1.364319943
,,,,,,,,3.073652322
,,,,,,,,6.487656628
,,,,,,,,1.801162841
,,,,,,,,1.707515618
,,,,,,,,3.56137203
,,,,,,,,1.375536028
,,,,,,,,4.365444061
,,,,,,,,0.796685283
,,,,,,,,0.745656964
,,,,,,,,5.354011995
,,,,,,,,4.899962062
,,,,,,,,0.246226406
,,,,,,,,0.0525276
,,,,,,,,4.156257227
,,,,,,,,9.949307724
,,,,,,,,0.939326527
,,,,,,,,5.344361392
,,,,,,,,7.005895122
,,,,,,,,4.03996253
,,,,,,,,0.543080172
,,,,,,,,0.466567729
,,,,,,,,4.417270986
,,,,,,,,5.609602145
,,,,,,,,0.9847216
,,,,,,,,0.381392102
,,,,,,,,1.782347504
,,,,,,,,0.542640606
,,,,,,,,4.865522859
,,,,,,,,0.358168624
,,,,,,,,5.481511066
,,,,,,,,0.436744262
,,,,,,,,6.21358156
,,,,,,,,0.050823885
,,,,,,,,0.128983175
,,,,,,,,2.844989223
,,,,,,,,0.249335227
,,,,,,,,6.3783673
,,,,,,,,5.528178464
,,,,,,,,0.68026592
,,,,,,,,3.604194488
,,,,,,,,0.0550867
,,,,,,,,0.193693788
,,,,,,,,7.977734361
,,,,,,,,0.248471823
,,,,,,,,0.300832034
,,,,,,,,3.553679022
,,,,,,,,3.92666651
,,,,,,,,0.67367679
,,,,,,,,0.293377044
,,,,,,,,2.507280646
,,,,,,,,1.022575541
,,,,,,,,11.87598207
,,,,,,,,4.247788044
,,,,,,,,7.853645668
,,,,,,,,0.712490404
,,,,,,,,0.842085499
,,,,,,,,4.523757185
,,,,,,,,2.629569196
,,,,,,,,0.812406141
,,,,,,,,7.8692938
,,,,,,,,1.2641168
,,,,,,,,6.467451167
,,,,,,,,1.378913077
,,,,,,,,4.048297031
,,,,,,,,0.287655897
,,,,,,,,0.313298136
,,,,,,,,3.519123794
,,,,,,,,0.16326075
,,,,,,,,4.299680922
,,,,,,,,1.131204365
,,,,,,,,3.734536113
,,,,,,,,0.727739609
,,,,,,,,3.797343495
,,,,,,,,4.421565559
,,,,,,,,1.226318424
,,,,,,,,5.192295095
,,,,,,,,1.384058062
,,,,,,,,1.438127769
,,,,,,,,5.705724662
,,,,,,,,0.656083062
,,,,,,,,0.596320104
,,,,,,,,11.35538391
,,,,,,,,4.992400825
,,,,,,,,0.056828055
,,,,,,,,0.197185776
,,,,,,,,9.271386877
,,,,,,,,5.471746971
,,,,,,,,0.08728183
,,,,,,,,0.140029912
,,,,,,,,3.899181075
,,,,,,,,0.034540935
,,,,,,,,0.140610178
,,,,,,,,5.178510872
,,,,,,,,6.441101781
,,,,,,,,3.60779077
,,,,,,,,1.075822276
,,,,,,,,0.90653222
,,,,,,,,4.370013373
,,,,,,,,4.51367605
,,,,,,,,24.45473856
,,,,,,,,7.351187241
,,,,,,,,1.360945536
,,,,,,,,3.536961097
,,,,,,,,3.618927805
,,,,,,,,0.221355322
,,,,,,,,4.291590521
,,,,,,,,0.14166628
,,,,,,,,0.018548874
,,,,,,,,4.510079981
,,,,,,,,8.734506733
,,,,,,,,0.057535224
,,,,,,,,0.375899046
,,,,,,,,3.671325196
,,,,,,,,3.368145104
,,,,,,,,0.273235477
,,,,,,,,3.815511795
,,,,,,,,2.196073379
,,,,,,,,5.679340947
,,,,,,,,2.208808263
,,,,,,,,5.08295009
,,,,,,,,6.22415005
,,,,,,,,2.888118631
,,,,,,,,2.169178857
,,,,,,,,2.039508942
,,,,,,,,1.480335939
,,,,,,,,6.806594112
,,,,,,,,23.35638581
,,,,,,,,5.096678584
,,,,,,,,3.909660267
,,,,,,,,5.925263487
,,,,,,,,2.697953454
,,,,,,,,5.50491576
,,,,,,,,2.248521849
,,,,,,,,15.45652904
,,,,,,,,2.007831218
,,,,,,,,10.39588662
,,,,,,,,0.962302275
,,,,,,,,1.613142487
,,,,,,,,9.23515473
,,,,,,,,6.734509632
,,,,,,,,4.686597008
,,,,,,,,0.213006625
,,,,,,,,7.649980689
,,,,,,,,5.529264807
,,,,,,,,6.248408348
,,,,,,,,0.997282195
,,,,,,,,5.901609593
,,,,,,,,122.7322478
,,,,,,,,13.64472853
,,,,,,,,20.26262902
,,,,,,,,54.46754277
,,,,,,,,28.23133158
,,,,,,,,26.95344932
,,,,,,,,2.742008873
,,,,,,,,4.727908753
,,,,,,,,3.725927568
,,,,,,,,7.004058083
,,,,,,,,2.369091233
,,,,,,,,1.728850353
,,,,,,,,3.211274948
,,,,,,,,6.386649351
,,,,,,,,6.571751765
,,,,,,,,7.635290995
,,,,,,,,7.204668751
,,,,,,,,11.83490463
,,,,,,,,2.023931078
,,,,,,,,9.922897275
,,,,,,,,7.755379917
,,,,,,,,1.343473943
,,,,,,,,2.257147383
,,,,,,,,4.741569952
,,,,,,,,5.509750865
,,,,,,,,5.213588092
,,,,,,,,1.590351234
,,,,,,,,0.710748564
,,,,,,,,5.434369846
,,,,,,,,1.772715211
,,,,,,,,4.591811409
,,,,,,,,6.566808741
,,,,,,,,3.514951328
,,,,,,,,3.34644794
,,,,,,,,0.281252327
,,,,,,,,6.210888933
,,,,,,,,0.399553177
,,,,,,,,2.833800363
,,,,,,,,0.198253825
,,,,,,,,0.031996685
,,,,,,,,2.922198269
,,,,,,,,0.949628027
,,,,,,,,5.2387314
,,,,,,,,3.991804334
,,,,,,,,0.696397411
,,,,,,,,0.897407177
,,,,,,,,4.26825124
,,,,,,,,0.989744511
,,,,,,,,4.793409545
,,,,,,,,0.900656143
,,,,,,,,0.92470472
,,,,,,,,5.596314663
,,,,,,,,2.645414236
,,,,,,,,1.344197171
,,,,,,,,2.124812873
,,,,,,,,4.699444802
,,,,,,,,1.950683258
,,,,,,,,1.617146807
,,,,,,,,122.8903383
,,,,,,,,101.2419075
,,,,,,,,3.225033304
,,,,,,,,1.794381748
,,,,,,,,3.1402185
,,,,,,,,1.743901725
,,,,,,,,3.74153551
,,,,,,,,16.08649743
,,,,,,,,11.84701542
,,,,,,,,1.845698151
,,,,,,,,5.620582533
,,,,,,,,0.615573442
,,,,,,,,4.217253876
,,,,,,,,5.083863821
,,,,,,,,16.92384623
,,,,,,,,1.752017969
,,,,,,,,0.690791733
,,,,,,,,0.180785824
,,,,,,,,0.004127344
,,,,,,,,4.301993376
,,,,,,,,0.405109945
,,,,,,,,2.644099328
,,,,,,,,1.742701447
,,,,,,,,0.862069536
,,,,,,,,4.777041973
,,,,,,,,2.176215522
,,,,,,,,0.067995421
,,,,,,,,0.322527899
,,,,,,,,3.804295959
,,,,,,,,1.262085172
,,,,,,,,3.443032699
,,,,,,,,4.023794372
,,,,,,,,0.824876885
,,,,,,,,4.225877773
,,,,,,,,1.682368466
,,,,,,,,1.924522034
,,,,,,,,1.830859018
,,,,,,,,1.210334426
,,,,,,,,1.384194075
,,,,,,,,4.074955495
,,,,,,,,4.044389936
,,,,,,,,5.330132583
,,,,,,,,6.681577068
,,,,,,,,5.620862451
,,,,,,,,15.32454382
,,,,,,,,4.426184929
,,,,,,,,16.70538297
,,,,,,,,5.106902157
,,,,,,,,3.249922338
,,,,,,,,3.155906456
,,,,,,,,0.155606345
,,,,,,,,0.122850061
,,,,,,,,7.086064116
,,,,,,,,1.72147244
,,,,,,,,0.814625892
,,,,,,,,3.670265849
,,,,,,,,2.467177325
,,,,,,,,9.362009339
,,,,,,,,3.963940476
,,,,,,,,6307.358972
,,,,,,,,12.52793359
,,,,,,,,1.278932453
,,,,,,,,2.176420039
,,,,,,,,68.09720412
,,,,,,,,3.856284465
,,,,,,,,1.1686174
,,,,,,,,2.621981063
,,,,,,,,4.261631895
,,,,,,,,1.621586194
,,,,,,,,2.913140445
,,,,,,,,0.138649382
,,,,,,,,1.094653265
,,,,,,,,2.22903679
,,,,,,,,1.536992108
,,,,,,,,2.403258364
,,,,,,,,3.264095828
,,,,,,,,3.239936384
,,,,,,,,1357.656891
,,,,,,,,1357.656891
,,,,,,,,4.405932662
,,,,,,,,6.708227997
,,,,,,,,3.658356828
,,,,,,,,0.687808951
,,,,,,,,3.10200622
,,,,,,,,2.878928903
,,,,,,,,2.848650955
,,,,,,,,3.578385334
,,,,,,,,4.121398749
,,,,,,,,4.045967666
,,,,,,,,2.805504604
,,,,,,,,6.841234415
,,,,,,,,19.91954404
,,,,,,,,28.24682281
,,,,,,,,5.61338659
,,,,,,,,3176.26609
,,,,,,,,33.02773351
,,,,,,,,3.84748501
,,,,,,,,0.339337628
,,,,,,,,3.848559932
,,,,,,,,0.878866801
,,,,,,,,3.588119569
,,,,,,,,2.593105938
,,,,,,,,1.554219638
,,,,,,,,3.689636744
,,,,,,,,6.915456094
,,,,,,,,7.956992607
,,,,,,,,6.346879212
,,,,,,,,2.538977542
,,,,,,,,0.961318092
,,,,,,,,2.454759871
,,,,,,,,3.043107862
,,,,,,,,1.049566761
,,,,,,,,3.534120157
,,,,,,,,0.92653411
,,,,,,,,0.212409989
,,,,,,,,3.102644952
,,,,,,,,1.404306668
,,,,,,,,1.961248393
,,,,,,,,2.832139575
,,,,,,,,0.968837697
,,,,,,,,0.554395464
,,,,,,,,4.443043509
,,,,,,,,1.543924083
,,,,,,,,1.138778657
,,,,,,,,5.336366051
,,,,,,,,3.44785086
,,,,,,,,0.496708146
,,,,,,,,1.201763564
,,,,,,,,1.549774126
,,,,,,,,0.010301244
,,,,,,,,4.001985485
,,,,,,,,1.151503721
,,,,,,,,4.383188601
,,,,,,,,0.230866074
,,,,,,,,0.078655284
,,,,,,,,3.18004126
,,,,,,,,0.29854662
,,,,,,,,3.150720335
,,,,,,,,6.991209447
,,,,,,,,1.07874219
,,,,,,,,0.630485038
,,,,,,,,2.88970721
,,,,,,,,3.776196914
,,,,,,,,2.442966824
,,,,,,,,2.038913354
,,,,,,,,3.568061894
,,,,,,,,0.483771144
,,,,,,,,4.369088901
,,,,,,,,1.06365323
,,,,,,,,3.255658718
,,,,,,,,1.600270772
,,,,,,,,1.227949469
,,,,,,,,0.76591288
,,,,,,,,11.8464258
,,,,,,,,21.05869455
,,,,,,,,3.32471989
,,,,,,,,4.419459284
,,,,,,,,3.290794985
,,,,,,,,3.471115113
,,,,,,,,1.138947215
,,,,,,,,0.64142076
,,,,,,,,3.455702084
,,,,,,,,0.375942537
,,,,,,,,5.160110264
,,,,,,,,4.79864966
,,,,,,,,3.196407335
,,,,,,,,1.300380388
,,,,,,,,4.561855898
,,,,,,,,8.222561346
,,,,,,,,0.188366639
,,,,,,,,0.06658046
,,,,,,,,5.974756754
,,,,,,,,2.060220146
,,,,,,,,3.092787947
,,,,,,,,2.059033154
,,,,,,,,0.835795552
,,,,,,,,5.234026294
,,,,,,,,3.505809819
,,,,,,,,2.088489603
,,,,,,,,3.24175355
,,,,,,,,20.36851295
,,,,,,,,13.43250546
,,,,,,,,14.71554995
,,,,,,,,4.484484393
,,,,,,,,3.447844456
,,,,,,,,2.736912241
,,,,,,,,0.0026071
,,,,,,,,0.918546855
,,,,,,,,3.664749748
,,,,,,,,1.771663665
,,,,,,,,2.908449772
,,,,,,,,9.968489863
,,,,,,,,5.065040753
,,,,,,,,1.939858253
,,,,,,,,0.103158869
,,,,,,,,3.999546382
,,,,,,,,0.323950909
,,,,,,,,3.178211677
,,,,,,,,3.158252181
,,,,,,,,2.369945174
,,,,,,,,6.642674073
,,,,,,,,0.435835476
,,,,,,,,6.078609761
,,,,,,,,1.677384687
,,,,,,,,0.905999711
,,,,,,,,0.881445903
,,,,,,,,4.123232737
,,,,,,,,3.84401244
,,,,,,,,0.998969979
,,,,,,,,22.14786452
,,,,,,,,0.199436056
,,,,,,,,0.200929365
,,,,,,,,3.842218327
,,,,,,,,1.513902581
,,,,,,,,1.359144518
,,,,,,,,7.310208986
,,,,,,,,0.66537187
,,,,,,,,0.390254336
,,,,,,,,4.774645142
,,,,,,,,3.963165051
,,,,,,,,10.60682975
,,,,,,,,0.948356757
,,,,,,,,3.863818274
,,,,,,,,0.046602839
,,,,,,,,9.266468757
,,,,,,,,1.431739174
,,,,,,,,0.94087639
,,,,,,,,3.695266526
,,,,,,,,0.957673716
,,,,,,,,0.424006831
,,,,,,,,4.727876036
,,,,,,,,3.894519152
,,,,,,,,1.233988233
,,,,,,,,3.898533706
,,,,,,,,1.749048023
,,,,,,,,1.979735882
,,,,,,,,1.8831607
,,,,,,,,2.134964749
,,,,,,,,6.070830435
,,,,,,,,0.703014905
,,,,,,,,3.227994254
,,,,,,,,1.632882042
,,,,,,,,3.654155531
,,,,,,,,1.328708167
,,,,,,,,2.658395696
,,,,,,,,0.748802495
,,,,,,,,6.687841445
,,,,,,,,0.211670125
,,,,,,,,1.362927253
,,,,,,,,2.264044407
,,,,,,,,1.120469015
,,,,,,,,1.998343355
,,,,,,,,2.864077823
,,,,,,,,1.2239072
,,,,,,,,3.216034719
,,,,,,,,1.000555785
,,,,,,,,3.425326119
,,,,,,,,0.48355812
,,,,,,,,0.505654658
,,,,,,,,3.674534942
,,,,,,,,0.724240593
,,,,,,,,3.220158199
,,,,,,,,0.623070513
,,,,,,,,0.446831166
,,,,,,,,3.714696932
,,,,,,,,1.848405093
,,,,,,,,1.008827165
,,,,,,,,3.123797198
,,,,,,,,4.357249553
,,,,,,,,1.042113261
,,,,,,,,0.966646418
,,,,,,,,3.067832063
,,,,,,,,3.326193521
,,,,,,,,2.609227156
,,,,,,,,1.894434077
,,,,,,,,87.82790374
,,,,,,,,87.82790374
,,,,,,,,1.443198926
,,,,,,,,1.28024541
,,,,,,,,0.365664366
,,,,,,,,1.727185884
,,,,,,,,3.08718638
,,,,,,,,1.70355687
,,,,,,,,7.826958852
,,,,,,,,3.106170471
,,,,,,,,0.212793276
,,,,,,,,0.947501226
,,,,,,,,1.34516045
,,,,,,,,0.533735334
,,,,,,,,1.899077493
,,,,,,,,7.231956726
,,,,,,,,26.59971287
,,,,,,,,7.421714263
,,,,,,,,41.25450756
,,,,,,,,64.85509943
,,,,,,,,18.39788922
,,,,,,,,709.0298479
,,,,,,,,7.536034634
,,,,,,,,5.541730086
,,,,,,,,4.144975414
,,,,,,,,4.478465779
,,,,,,,,1.546896907
,,,,,,,,1.130599331
,,,,,,,,0.964873171
,,,,,,,,5.810978636
,,,,,,,,4.550869335
,,,,,,,,3424.127525
,,,,,,,,3383.502283
,,,,,,,,4.421930126
,,,,,,,,2.053603716
,,,,,,,,0.781340121
,,,,,,,,0.140924536
,,,,,,,,9.137285358
,,,,,,,,0.091191838
,,,,,,,,0.350929437
,,,,,,,,2.954865781
,,,,,,,,1.938160054
,,,,,,,,2.32144239
,,,,,,,,10.05958369
,,,,,,,,0.005677941
,,,,,,,,0.118883405
,,,,,,,,2.442279741
,,,,,,,,0.61285562
,,,,,,,,8.002726842
,,,,,,,,0.378867428
,,,,,,,,4.127397876
,,,,,,,,2.054902064
,,,,,,,,2.688638018
,,,,,,,,1.305368296
,,,,,,,,0.994441412
,,,,,,,,3.543439629
,,,,,,,,0.85190883
,,,,,,,,1.330978983
,,,,,,,,1.842399103
,,,,,,,,3.114432748
,,,,,,,,3.371608633
,,,,,,,,1.004777329
,,,,,,,,0.310468297
,,,,,,,,4.929334724
,,,,,,,,1.100720529
,,,,,,,,16.31490753
,,,,,,,,0.153029637
,,,,,,,,5.176235495
,,,,,,,,0.525649507
,,,,,,,,4.371849342
,,,,,,,,0.503119572
,,,,,,,,11.57508944
,,,,,,,,0.113690336
,,,,,,,,6.309281601
,,,,,,,,2.123167327
,,,,,,,,42.49936477
,,,,,,,,0.341334545
,,,,,,,,7.048264769
,,,,,,,,0.536015125
,,,,,,,,6.959567522
,,,,,,,,3.654136015
,,,,,,,,0.407868485
,,,,,,,,3.427084042
,,,,,,,,3.908241983
,,,,,,,,0.651674574
,,,,,,,,2.013198276
,,,,,,,,0.907521772
,,,,,,,,1.011593684
