,Condition,num_genes,Method,replicate,Branch Type,l-true,l-est
143,gtrees_10000_l1,50,CASTLES-DISCO,01,terminal,0.00420073,0.0026210627880260285
144,gtrees_10000_l1,50,CASTLES-DISCO,01,internal,0.00871726,0.014747580276623127
145,gtrees_10000_l1,50,CASTLES-DISCO,01,internal,0.00095517,0.005592185158938871
146,gtrees_10000_l1,50,CASTLES-DISCO,01,internal,0.01683383,0.016849120121694018
147,gtrees_10000_l1,50,CASTLES-DISCO,01,internal,0.00642392,0.022341504274959113
148,gtrees_10000_l1,50,CASTLES-DISCO,01,internal,0.03480913,0.03042473276496851
149,gtrees_10000_l1,50,CASTLES-DISCO,01,internal,0.03042928,0.03318834068248063
150,gtrees_10000_l1,50,CASTLES-DISCO,01,terminal,0.05217749,0.05825526148515909
151,gtrees_10000_l1,50,CASTLES-DISCO,01,terminal,0.01127867,0.00016370328906079035
152,gtrees_10000_l1,50,CASTLES-DISCO,01,terminal,0.11102095,0.13209695676667305
153,gtrees_10000_l1,50,CASTLES-DISCO,01,internal,0.0093258,0.035583776470475344
154,gtrees_10000_l1,50,CASTLES-DISCO,01,terminal,0.0390407,0.02527371474154576
155,gtrees_10000_l1,50,CASTLES-DISCO,01,internal,0.00507101,0.0006655518315862797
156,gtrees_10000_l1,50,CASTLES-DISCO,01,internal,0.01327834,0.026775389059666525
157,gtrees_10000_l1,50,CASTLES-DISCO,01,terminal,0.02463876,0.032900220765989176
158,gtrees_10000_l1,50,CASTLES-DISCO,01,terminal,0.05167138,0.043590440546944165
159,gtrees_10000_l1,50,CASTLES-DISCO,01,internal,0.01180155,0.0006231754462730451
160,gtrees_10000_l1,50,CASTLES-DISCO,01,terminal,0.05732134,0.050986183343578455
161,gtrees_10000_l1,50,CASTLES-DISCO,01,internal,0.02218151,0.016563226447408253
162,gtrees_10000_l1,50,CASTLES-DISCO,01,terminal,0.08309761,0.06043203244677248
163,gtrees_10000_l1,50,CASTLES-DISCO,01,internal,0.00299871,0.009969127683253639
164,gtrees_10000_l1,50,CASTLES-DISCO,01,terminal,0.03305257,0.03291283116197245
165,gtrees_10000_l1,50,CASTLES-DISCO,01,internal,0.01609756,0.026428758511886124
166,gtrees_10000_l1,50,CASTLES-DISCO,01,internal,0.15044035,0.11631013236387708
167,gtrees_10000_l1,50,CASTLES-DISCO,01,internal,0.04263057,0.11651172563234603
168,gtrees_10000_l1,50,CASTLES-DISCO,01,terminal,0.15129568,0.17405663649227893
169,gtrees_10000_l1,50,CASTLES-DISCO,01,terminal,0.03979013,0.017017209180829225
170,gtrees_10000_l1,50,CASTLES-DISCO,01,terminal,0.00909608,0.008922243833226165
171,gtrees_10000_l1,50,CASTLES-DISCO,01,internal,0.00293509,0.034301048434213964
172,gtrees_10000_l1,50,CASTLES-DISCO,01,internal,0.02235966,0.010064236356887515
173,gtrees_10000_l1,50,CASTLES-DISCO,01,terminal,0.00863667,0.005640763664153829
174,gtrees_10000_l1,50,CASTLES-DISCO,01,terminal,0.00317408,0.003980402801284578
175,gtrees_10000_l1,50,CASTLES-DISCO,01,terminal,0.00331381,0.008092573868307985
176,gtrees_10000_l1,50,CASTLES-DISCO,01,internal,0.00630645,0.016339496678600438
177,gtrees_10000_l1,50,CASTLES-DISCO,01,internal,0.03569805,0.08007509381423565
178,gtrees_10000_l1,50,CASTLES-DISCO,01,terminal,0.09739266,0.0068127166635142886
179,gtrees_10000_l1,50,CASTLES-DISCO,01,internal,0.02501961,0.022067438473616377
180,gtrees_10000_l1,50,CASTLES-DISCO,01,internal,0.01788204,0.09307529395451496
181,gtrees_10000_l1,50,CASTLES-DISCO,01,terminal,0.35267125,0.2812244805796249
182,gtrees_10000_l1,50,CASTLES-DISCO,01,terminal,0.06945686,0.09374261304243686
183,gtrees_10000_l1,50,CASTLES-DISCO,01,terminal,0.00010592,0.0014815836368568293
184,gtrees_10000_l1,50,CASTLES-DISCO,01,terminal,0.00077273,0.0075146187045880865
185,gtrees_10000_l1,50,CASTLES-DISCO,01,internal,0.00686292,0.005811644151853236
186,gtrees_10000_l1,50,CASTLES-DISCO,01,terminal,0.00377386,0.0030654524216355864
187,gtrees_10000_l1,50,CASTLES-DISCO,01,internal,0.01518097,0.04328596732495147
188,gtrees_10000_l1,50,CASTLES-DISCO,01,terminal,0.02827815,0.007340776126658238
189,gtrees_10000_l1,50,CASTLES-DISCO,01,terminal,0.0055436,0.004548198833547762
190,gtrees_10000_l1,50,CASTLES-DISCO,01,terminal,0.00248947,0.008244790811935718
191,gtrees_10000_l1,50,CASTLES-DISCO,01,internal,0.00940085,0.03420501808757708
192,gtrees_10000_l1,50,CASTLES-DISCO,01,internal,0.07588145,0.09455695400523284
193,gtrees_10000_l1,50,CASTLES-DISCO,01,internal,0.00038683,0.0007421576085891575
194,gtrees_10000_l1,50,CASTLES-DISCO,01,internal,0.05018404,0.02996916038162445
195,gtrees_10000_l1,50,CASTLES-DISCO,01,internal,0.00695676,0.043278753506752005
196,gtrees_10000_l1,50,CASTLES-DISCO,01,internal,0.2122764,0.07522445317216546
197,gtrees_10000_l1,50,CASTLES-DISCO,01,internal,0.12195289,0.4036825544556192
198,gtrees_10000_l1,50,CASTLES-DISCO,01,terminal,1.10530672,0.014753642857142858
199,gtrees_10000_l1,100,CASTLES-DISCO,01,terminal,0.09832507,0.0469807711756699
200,gtrees_10000_l1,100,CASTLES-DISCO,01,terminal,0.17693598,0.11564320487406238
201,gtrees_10000_l1,100,CASTLES-DISCO,01,internal,0.07905508,0.0837159849416092
202,gtrees_10000_l1,100,CASTLES-DISCO,01,terminal,0.19988018,0.09298519384885195
203,gtrees_10000_l1,100,CASTLES-DISCO,01,terminal,0.06923615,0.056250742781751205
204,gtrees_10000_l1,100,CASTLES-DISCO,01,terminal,0.01076866,0.003032718565479705
205,gtrees_10000_l1,100,CASTLES-DISCO,01,terminal,0.00599643,0.0014348447729256586
206,gtrees_10000_l1,100,CASTLES-DISCO,01,internal,0.01132899,0.01993392375025212
207,gtrees_10000_l1,100,CASTLES-DISCO,01,internal,0.00378576,0.045265860819969035
208,gtrees_10000_l1,100,CASTLES-DISCO,01,internal,0.02848246,0.0007809815262905791
209,gtrees_10000_l1,100,CASTLES-DISCO,01,terminal,0.02874803,0.024584549289020832
210,gtrees_10000_l1,100,CASTLES-DISCO,01,terminal,0.0259027,0.02052752179644249
211,gtrees_10000_l1,100,CASTLES-DISCO,01,internal,0.04770004,0.045759508319840866
212,gtrees_10000_l1,100,CASTLES-DISCO,01,terminal,0.03443568,0.011521673810706914
213,gtrees_10000_l1,100,CASTLES-DISCO,01,terminal,0.00681708,0.00900127041274526
214,gtrees_10000_l1,100,CASTLES-DISCO,01,internal,0.0900837,0.08418095455645819
215,gtrees_10000_l1,100,CASTLES-DISCO,01,internal,0.01701571,0.015866785163304014
216,gtrees_10000_l1,100,CASTLES-DISCO,01,internal,0.00026508,0.008142027980120795
217,gtrees_10000_l1,100,CASTLES-DISCO,01,terminal,0.06432235,0.06190149825608568
218,gtrees_10000_l1,100,CASTLES-DISCO,01,internal,0.03267542,0.018274250006286127
219,gtrees_10000_l1,100,CASTLES-DISCO,01,terminal,0.01798076,0.019631146987005892
220,gtrees_10000_l1,100,CASTLES-DISCO,01,terminal,0.03293097,0.028365384432012166
221,gtrees_10000_l1,100,CASTLES-DISCO,01,terminal,0.01621414,0.01489385953896798
222,gtrees_10000_l1,100,CASTLES-DISCO,01,internal,0.03320696,0.02665230528043391
223,gtrees_10000_l1,100,CASTLES-DISCO,01,internal,0.01079716,0.03965975946841284
224,gtrees_10000_l1,100,CASTLES-DISCO,01,internal,0.00258372,0.03953546946722303
225,gtrees_10000_l1,100,CASTLES-DISCO,01,internal,0.03510243,0.11200252816784834
226,gtrees_10000_l1,100,CASTLES-DISCO,01,terminal,0.02388138,0.008183020180179848
227,gtrees_10000_l1,100,CASTLES-DISCO,01,terminal,0.01840908,0.0010735354009316165
228,gtrees_10000_l1,100,CASTLES-DISCO,01,internal,0.00104231,0.00030872568407348637
229,gtrees_10000_l1,100,CASTLES-DISCO,01,terminal,0.00028047,0.0009224547933325659
230,gtrees_10000_l1,100,CASTLES-DISCO,01,terminal,0.01310204,0.009085798660617024
231,gtrees_10000_l1,100,CASTLES-DISCO,01,internal,0.01213058,0.011927000306772314
232,gtrees_10000_l1,100,CASTLES-DISCO,01,terminal,0.00741346,0.004401081724400868
233,gtrees_10000_l1,100,CASTLES-DISCO,01,internal,0.00014697,0.01698738188435347
234,gtrees_10000_l1,100,CASTLES-DISCO,01,internal,0.02127102,0.057330203898400385
235,gtrees_10000_l1,100,CASTLES-DISCO,01,terminal,0.08100485,0.05069156675685845
236,gtrees_10000_l1,100,CASTLES-DISCO,01,terminal,0.03259682,0.028433256852121773
237,gtrees_10000_l1,100,CASTLES-DISCO,01,internal,0.01525669,0.017230968221937475
238,gtrees_10000_l1,100,CASTLES-DISCO,01,terminal,0.0456377,0.06530811812509787
239,gtrees_10000_l1,100,CASTLES-DISCO,01,internal,0.01175951,0.0666461501699297
240,gtrees_10000_l1,100,CASTLES-DISCO,01,terminal,0.22076643,0.16033529587101722
241,gtrees_10000_l1,100,CASTLES-DISCO,01,internal,0.04222461,0.02588460976671409
242,gtrees_10000_l1,100,CASTLES-DISCO,01,internal,0.07716669,0.046279828336023524
