,Condition,num_genes,Method,replicate,Branch Type,l-true,l-est
164,20,1000,CASTLES-DISCO,05,terminal,0.02329156,0.022682136782604584
165,20,1000,CASTLES-DISCO,05,internal,0.00068889,0.007982856875830254
166,20,1000,CASTLES-DISCO,05,internal,0.00503828,0.009730803170525505
167,20,1000,CASTLES-DISCO,05,internal,0.00111145,0.006490934267574537
168,20,1000,CASTLES-DISCO,05,internal,0.0428975,0.0364000726699472
169,20,1000,CASTLES-DISCO,05,internal,0.00849393,0.013310487709193183
170,20,1000,CASTLES-DISCO,05,internal,0.11051905,0.09401405770739456
171,20,1000,CASTLES-DISCO,05,terminal,0.0921092,0.0768488189997142
172,20,1000,CASTLES-DISCO,05,terminal,0.26531989,0.19238516365911532
173,20,1000,CASTLES-DISCO,05,internal,0.01041284,0.0036448191507661228
174,20,1000,CASTLES-DISCO,05,terminal,0.07046685,0.06870339708977731
175,20,1000,CASTLES-DISCO,05,internal,0.11924755,0.07712544366811604
176,20,1000,CASTLES-DISCO,05,internal,0.13270904,0.06911727696982008
177,20,1000,CASTLES-DISCO,05,terminal,0.00199206,0.01759623797321739
178,20,1000,CASTLES-DISCO,05,terminal,0.00219714,0.01789836936187135
179,20,1000,CASTLES-DISCO,05,internal,0.04101834,0.026037342683949923
180,20,1000,CASTLES-DISCO,05,terminal,0.01305299,0.015703794773653166
181,20,1000,CASTLES-DISCO,05,internal,0.01282725,0.018313332977564333
182,20,1000,CASTLES-DISCO,05,terminal,0.07356387,0.07079979767234722
183,20,1000,CASTLES-DISCO,05,terminal,0.04309505,0.041554981587557764
184,20,1000,CASTLES-DISCO,05,terminal,0.05313577,0.04484649847559521
185,20,1000,CASTLES-DISCO,05,internal,0.00203437,0.011401123646625091
186,20,1000,CASTLES-DISCO,05,internal,0.0105029,0.000435382668066484
187,20,1000,CASTLES-DISCO,05,internal,0.01319194,0.015981988725735943
188,20,1000,CASTLES-DISCO,05,terminal,0.00102561,0.0009540224391058859
189,20,1000,CASTLES-DISCO,05,terminal,0.00394288,0.0027599571339826847
190,20,1000,CASTLES-DISCO,05,internal,0.00154251,0.004339240915855724
191,20,1000,CASTLES-DISCO,05,terminal,0.01765324,0.011148459417174138
192,20,1000,CASTLES-DISCO,05,internal,0.03572378,0.03822135165966761
193,20,1000,CASTLES-DISCO,05,internal,0.07424699,0.11457401358370173
194,20,1000,CASTLES-DISCO,05,terminal,1.31348987,0.6576375923153686
195,20,1000,CASTLES-DISCO,06,terminal,0.12060889,0.16140021734300655
196,20,1000,CASTLES-DISCO,06,terminal,0.00945186,0.021131396285088616
197,20,1000,CASTLES-DISCO,06,terminal,0.0171693,0.026197142680121743
198,20,1000,CASTLES-DISCO,06,internal,0.06926239,0.06694100301170751
199,20,1000,CASTLES-DISCO,06,internal,0.3891968,0.22925075691052438
200,20,1000,CASTLES-DISCO,06,terminal,0.02116214,0.025406925206683494
201,20,1000,CASTLES-DISCO,06,terminal,0.01731775,0.019845815332557137
202,20,1000,CASTLES-DISCO,06,internal,0.00423194,0.011953902428754779
203,20,1000,CASTLES-DISCO,06,terminal,0.01285011,0.01628151170746451
204,20,1000,CASTLES-DISCO,06,terminal,0.00961242,0.012530683157965392
205,20,1000,CASTLES-DISCO,06,terminal,0.0095831,0.013822765754781585
206,20,1000,CASTLES-DISCO,06,internal,0.00524981,0.007878898265126826
207,20,1000,CASTLES-DISCO,06,internal,0.01020813,0.008528409898579057
208,20,1000,CASTLES-DISCO,06,internal,0.02798283,0.03328657811885095
209,20,1000,CASTLES-DISCO,06,terminal,0.03013623,0.038415859188649586
210,20,1000,CASTLES-DISCO,06,terminal,0.01218279,0.01357186671741107
211,20,1000,CASTLES-DISCO,06,terminal,0.0145232,0.014719241457459946
212,20,1000,CASTLES-DISCO,06,internal,0.00684588,0.01782239702923597
213,20,1000,CASTLES-DISCO,06,internal,0.05059674,0.04316397806929373
214,20,1000,CASTLES-DISCO,06,internal,0.03479946,0.040528289470838585
215,20,1000,CASTLES-DISCO,06,terminal,0.05257857,0.053396181970829855
