Dataset,Branch Type,l1/l2
wol,internal,5.195265031
wol,internal,5.07644203
wol,internal,7.260793507
wol,terminal,7.462437537
wol,terminal,7.052563917
wol,internal,6.053722328
wol,terminal,2.316807753
wol,terminal,2.487100143
wol,internal,6.293789138
wol,internal,27.54600598
wol,terminal,0.617952678
wol,internal,2.426250378
wol,terminal,1.679777072
wol,internal,1.411982604
wol,terminal,11.97025735
wol,terminal,12.22364998
wol,internal,19.91642689
wol,terminal,20.01755916
wol,internal,4.261261188
wol,internal,3.14293668
wol,terminal,0.567835986
wol,internal,3.28729199
wol,terminal,0.070232022
wol,terminal,0.452177724
wol,internal,6.080565108
wol,terminal,0.315002559
wol,internal,3.593588516
wol,terminal,0.364571779
wol,internal,3.778118367
wol,terminal,0.868250557
wol,terminal,0.512488822
wol,internal,3.236892853
wol,internal,3.780314263
wol,terminal,0.59023783
wol,internal,5.114266392
wol,internal,6.380956397
wol,terminal,1.728257048
wol,internal,1.065954254
wol,terminal,0.927483608
wol,terminal,0.978102874
wol,internal,4.844722837
wol,terminal,2.871404814
wol,terminal,1.603256868
wol,internal,4.731114196
wol,internal,3.40516653
wol,terminal,0.116003001
wol,internal,5.088349821
wol,terminal,0.643588118
wol,internal,5.442454297
wol,terminal,0.94544101
wol,internal,6.900133711
wol,internal,6.455176151
wol,terminal,1.745745863
wol,terminal,1.66025455
wol,internal,2.98798502
wol,terminal,0.715642438
wol,terminal,0.565444072
wol,internal,2.722812461
wol,internal,3.354874433
wol,terminal,1.695368255
wol,internal,3.633855218
wol,terminal,1.278682658
wol,terminal,0.966195432
wol,internal,5.35506784
wol,internal,3.213719969
wol,terminal,1.380122475
wol,terminal,1.300485491
wol,internal,3.418357273
wol,terminal,1.691816601
wol,internal,4.39656279
wol,internal,4.306854792
wol,terminal,6.719191522
wol,terminal,4.26098693
wol,internal,3.847404088
wol,terminal,0.694298233
wol,internal,4.09724741
wol,terminal,1.245688747
wol,internal,3.874607375
wol,terminal,1.544443187
wol,internal,4.173481563
wol,terminal,1.571403021
wol,internal,3.683385019
wol,internal,3.04288151
wol,internal,1.997722101
wol,internal,5.147428609
wol,terminal,9.376851298
wol,terminal,2.318981952
wol,internal,4.668159278
wol,terminal,0.081118256
wol,internal,4.239586349
wol,terminal,0.735020674
wol,internal,7.086976615
wol,terminal,0.05425252
wol,internal,3.756496935
wol,terminal,1.150406407
wol,terminal,0.8778747
wol,internal,3.042875154
wol,internal,1.001577676
wol,internal,4.182323132
wol,terminal,2.491518341
wol,terminal,7.535092135
wol,internal,3.764475784
wol,terminal,4.001802023
wol,internal,3.144842934
wol,terminal,0.287176195
wol,terminal,0.21444281
wol,internal,5.088858859
wol,internal,3.771993666
wol,terminal,17.7224336
wol,terminal,15.8969999
wol,internal,76.77623357
wol,terminal,17.92737749
wol,internal,3.665190344
wol,terminal,0.606659544
wol,internal,3.739793223
wol,terminal,0.584842927
wol,internal,6.527912775
wol,internal,4.57518949
wol,terminal,0.95125555
wol,internal,4.129355089
wol,terminal,0.904317701
wol,terminal,0.501452205
wol,internal,4.208176455
wol,terminal,1.032273403
wol,internal,4.775028216
wol,terminal,0.95837821
wol,internal,3.748692995
wol,terminal,0.897154574
wol,terminal,0.771076713
wol,internal,3.582504417
wol,internal,4.343963998
wol,terminal,6.804815554
wol,terminal,2.202915395
wol,internal,3.603171632
wol,terminal,0.735914827
wol,internal,3.47430901
wol,terminal,0.630140344
wol,internal,3.078521658
wol,internal,4.837521383
wol,internal,4.283756801
wol,terminal,1.588734792
wol,terminal,4.86235385
wol,internal,3.645528905
wol,terminal,1.893961956
wol,terminal,1.192555601
wol,internal,4.163192614
wol,internal,3.506224421
wol,terminal,47.12072645
wol,terminal,4.349022818
wol,internal,5.393693566
wol,terminal,15.99690868
wol,internal,3.051756094
wol,internal,3.703282943
wol,terminal,21.48508973
wol,terminal,6.841677573
wol,internal,3.380789673
wol,terminal,5.046359847
wol,terminal,25.64615596
wol,internal,3.578243836
wol,internal,4.574003607
wol,terminal,1.675734145
wol,terminal,2.083370837
wol,internal,8.874258158
wol,terminal,8.983755112
wol,internal,3.549183504
wol,internal,4.03781699
wol,internal,3.593615408
wol,terminal,1.144455416
wol,internal,4.105804014
wol,internal,1.727771226
wol,internal,4.977186315
wol,terminal,1.546382621
wol,terminal,0.999952988
wol,internal,0.740445708
wol,terminal,0.012076184
wol,internal,3.799482854
wol,terminal,0.405166784
wol,internal,2.989867312
wol,terminal,0.242502609
wol,internal,3.768709785
wol,terminal,1.012437354
wol,internal,3.97830554
wol,terminal,2.418529149
wol,internal,22.72101684
wol,terminal,0.109766119
wol,internal,5.471809577
wol,terminal,10.57594643
wol,terminal,14.86984617
wol,internal,7.264043714
wol,terminal,0.143077316
wol,internal,3.821940971
wol,internal,3.249003408
wol,terminal,0.489161994
wol,terminal,0.930741581
wol,internal,5.081475517
wol,internal,4.23813233
wol,terminal,1.35406269
wol,terminal,0.97881969
wol,internal,5.683418942
wol,internal,5.878128423
wol,terminal,0.525910159
wol,terminal,0.593193468
wol,internal,2.337342286
wol,terminal,0.802343156
wol,terminal,0.863219703
wol,internal,3.06164601
wol,internal,6.603862238
wol,terminal,0.23180615
wol,terminal,0.746679809
wol,internal,4.105379004
wol,internal,2.952192942
wol,terminal,3.285772684
wol,terminal,11.63681857
wol,internal,4.059252769
wol,terminal,0.241056902
wol,internal,7.461677931
wol,terminal,0.543189683
wol,internal,3.063963211
wol,terminal,0.702405516
wol,internal,4.357455011
wol,internal,3.75214898
wol,internal,1.944288837
wol,terminal,1.078432695
wol,terminal,0.81190158
wol,internal,5.330966925
wol,internal,5.299967194
wol,terminal,2.018035265
wol,internal,4.613468469
wol,internal,12.90652123
wol,terminal,9.628389914
wol,terminal,8.668658124
wol,internal,34.28709963
wol,terminal,8.894565795
wol,internal,3.585081879
wol,terminal,0.356308239
wol,internal,4.414930045
wol,terminal,76.24532839
wol,terminal,13.69318742
wol,internal,3.603520364
wol,internal,2.438004512
wol,terminal,40.78121709
wol,terminal,169541.4652
wol,internal,210.151345
wol,terminal,49.10274806
wol,internal,87.88153471
wol,terminal,15.27593818
wol,internal,3.579688267
wol,terminal,7.468011638
wol,terminal,8.102000394
wol,internal,3.713236079
wol,internal,3.923209443
wol,internal,9.414383609
wol,terminal,15.32935657
wol,terminal,10.57503789
wol,internal,16.94331836
wol,terminal,11.94765921
wol,internal,5.537479854
wol,terminal,6.832882894
wol,internal,4.340163059
wol,terminal,2.871340436
wol,terminal,1.955211754
wol,internal,5.487139461
wol,terminal,0.354441953
wol,internal,1.750609737
wol,internal,4.149956156
wol,terminal,1.432311212
wol,terminal,2.812080986
wol,internal,3.239669936
wol,terminal,0.440584273
wol,internal,5.296008797
wol,terminal,1.449301092
wol,internal,1.645166058
wol,internal,1.928553568
wol,internal,2.373397651
wol,terminal,1.151597122
wol,internal,20.52774833
wol,terminal,1.085516818
wol,internal,9.606597082
wol,terminal,1.022728096
wol,terminal,0.640241909
wol,internal,2.992256609
wol,internal,1.083787898
wol,internal,5.491306688
wol,terminal,0.65369341
wol,terminal,0.302923133
wol,internal,3.502069702
wol,terminal,0.343425238
wol,terminal,0.477584738
wol,internal,3.524241088
wol,internal,3.590531463
wol,terminal,1.424924412
wol,internal,21.22452032
wol,terminal,29.25314003
wol,terminal,13.83380087
wol,internal,3.787819363
wol,terminal,0.351400533
wol,internal,1.209789396
wol,internal,5.275921419
wol,terminal,0.918323167
wol,internal,2.049916046
wol,terminal,20493.69341
wol,terminal,20493.69341
wol,internal,3.82476181
wol,terminal,1.293192333
wol,internal,3.190945103
wol,internal,3.961937042
wol,internal,1.817152073
wol,terminal,0.315582216
wol,terminal,0.482868738
wol,internal,4.320071968
wol,terminal,1.300273229
wol,internal,3.36638286
wol,terminal,0.886054688
wol,internal,4.118092629
wol,terminal,1.261985707
wol,internal,33.0181924
wol,terminal,0.372308328
wol,internal,5.266099309
wol,terminal,0.315101798
wol,terminal,0.393040095
wol,internal,10.95887496
wol,terminal,0.674595894
wol,internal,5.471528971
wol,internal,5.133324529
wol,terminal,0.389979894
wol,terminal,0.853509439
wol,internal,3.131020143
wol,terminal,0.064679225
wol,internal,3.879515014
wol,internal,5.336828279
wol,terminal,0.732408237
wol,terminal,2.378576318
wol,internal,4.015690844
wol,terminal,0.411076991
wol,terminal,0.111951913
wol,internal,6.744896922
wol,internal,7.195248603
wol,terminal,0.105296737
wol,internal,3.590293674
wol,terminal,1.091717428
wol,internal,2.627663919
wol,terminal,1.048216252
wol,internal,4.234075723
wol,internal,3.940096949
wol,terminal,0.131480696
wol,terminal,0.16001054
wol,internal,2.71769225
wol,terminal,1.008767299
wol,internal,3.625634349
wol,terminal,1.07529025
wol,internal,4.429705833
wol,terminal,534.0524488
wol,terminal,99.37338591
wol,internal,3.452448822
wol,internal,6.100943
wol,internal,5.332469002
wol,terminal,0.529440809
wol,terminal,0.51867193
wol,internal,5.723815012
wol,terminal,0.715586373
wol,internal,8.115689518
wol,terminal,1.883063241
wol,internal,1.572450256
wol,terminal,0.40522095
wol,internal,4.55672373
wol,terminal,1.119810483
wol,internal,3.422621862
wol,internal,2.496711325
wol,terminal,1.070774297
wol,terminal,1.151953093
wol,internal,1.208322149
wol,terminal,0.009563724
wol,terminal,0.164450987
wol,internal,3.091431806
wol,internal,7.492721377
wol,terminal,1.617944742
wol,internal,4.054538322
wol,internal,5.384276931
wol,terminal,0.701930264
wol,terminal,0.053121882
wol,internal,3.836670316
wol,terminal,2.370404475
wol,internal,2.642406414
wol,terminal,1.19826458
wol,internal,3.64603457
wol,terminal,0.376246872
wol,terminal,0.168871169
wol,internal,3.755993032
wol,internal,1.63629576
wol,terminal,0.615527688
wol,internal,3.248251734
wol,internal,2.966624412
wol,terminal,2.501431841
wol,terminal,3.682431299
wol,internal,18.27322547
wol,terminal,0.607472342
wol,internal,2.456163829
wol,terminal,0.594049816
wol,terminal,0.712029089
wol,internal,4.288415439
wol,terminal,1.117991953
wol,internal,2.338352637
wol,internal,2.342140147
wol,terminal,0.237857054
wol,terminal,0.014457875
wol,internal,4.425176767
wol,terminal,0.042750197
wol,internal,4.885976974
wol,terminal,0.723102895
wol,internal,1.124733465
wol,internal,3.655685614
wol,terminal,1.345209246
wol,terminal,1.601765606
wol,internal,4.589476841
wol,internal,0.439995969
wol,terminal,0.521298739
wol,terminal,0.293188725
wol,internal,4.294525893
wol,terminal,0.762388292
wol,internal,4.125575331
wol,terminal,0.508639701
wol,internal,7.24503636
wol,terminal,0.488209464
wol,terminal,0.949053687
wol,internal,4.379007668
wol,internal,4.635032542
wol,terminal,0.197578822
wol,internal,11.34150275
wol,internal,1.287348251
wol,terminal,0.21748466
wol,terminal,0.089012612
wol,internal,6.079199088
wol,internal,3.68932146
wol,terminal,0.468993141
wol,terminal,0.932039769
wol,internal,3.848711193
wol,terminal,0.012579491
wol,internal,9.544455316
wol,terminal,0.270901959
wol,terminal,0.111562301
wol,internal,3.912975042
wol,internal,2.316558257
wol,terminal,0.737756329
wol,internal,9.179774308
wol,terminal,1.034326169
wol,internal,3.447431525
wol,terminal,0.504995191
wol,terminal,0.228044668
wol,internal,6.054509816
wol,terminal,0.0501564
wol,internal,4.017047354
wol,internal,4.636053741
wol,terminal,2.394361518
wol,terminal,2.402619597
wol,internal,3.876762496
wol,internal,5.252781956
wol,internal,1.718166733
wol,terminal,0.409298356
wol,terminal,0.493411487
wol,internal,4.59905096
wol,internal,6.428018722
wol,terminal,0.104963034
wol,terminal,0.466430307
wol,internal,4.04336333
wol,terminal,0.095711604
wol,internal,3.671900078
wol,internal,1.515480417
wol,internal,1.884563849
wol,terminal,13.00887564
wol,terminal,6.124017004
wol,internal,12.27068641
wol,terminal,1.403909775
wol,internal,9.534252314
wol,terminal,6.765329598
wol,internal,2.653847497
wol,terminal,1.834431792
wol,terminal,1.023985172
wol,internal,8.202493716
wol,internal,5.86240923
wol,terminal,0.642742629
wol,internal,0.793764411
wol,terminal,0.739121786
wol,internal,4.698463351
wol,terminal,0.377383886
wol,terminal,0.169279039
wol,internal,3.993273764
wol,terminal,0.490536055
wol,internal,7.121638915
wol,terminal,0.541274696
wol,internal,11.46337957
wol,terminal,0.900789101
wol,internal,3.39232169
wol,terminal,1.895076973
wol,internal,1.036685189
wol,internal,5.860127721
wol,terminal,8.853002523
wol,terminal,36.29168221
wol,internal,5.688631274
wol,terminal,1.136007993
wol,internal,5.742981065
wol,terminal,1.738022344
wol,terminal,1.751849705
wol,internal,3.902828925
wol,internal,2.326189111
wol,terminal,0.812650603
wol,internal,3.816656806
wol,terminal,2.555701224
wol,internal,2.07354357
wol,terminal,1.160391159
wol,terminal,0.487220363
wol,internal,4.193718262
wol,terminal,0.507403153
wol,internal,5.479817801
wol,internal,4.192404953
wol,internal,1.714830675
wol,terminal,1.181405229
wol,internal,1.954656676
wol,terminal,1.801194524
wol,internal,3.223465409
wol,terminal,4688.539813
wol,terminal,4620.284548
wol,internal,4.009840411
wol,terminal,0.661747051
wol,internal,0.674018806
wol,terminal,0.512442345
wol,terminal,0.941004943
wol,internal,6.813582519
wol,internal,3.555663893
wol,terminal,0.351531544
wol,terminal,0.539045181
wol,internal,6.370080867
wol,internal,7.214159224
wol,terminal,1.356839917
wol,internal,0.645584565
wol,terminal,1.373742107
wol,terminal,1.255311614
wol,internal,3.194058053
wol,internal,7.363837384
wol,terminal,0.843303154
wol,terminal,1.228996547
wol,internal,4.013212582
wol,internal,1.622748618
wol,internal,7.150806695
wol,terminal,4.539552635
wol,terminal,7.137890669
wol,internal,20.77970363
wol,terminal,4.93618777
wol,internal,52.18811799
wol,terminal,4.983341085
wol,internal,3.396909903
wol,internal,5.228389546
wol,terminal,0.576662973
wol,terminal,1.024375734
wol,internal,3.717617759
wol,terminal,6.419004454
wol,terminal,21.56866878
wol,internal,3.436099871
wol,internal,3.264719235
wol,terminal,1.043261596
wol,internal,2.39198687
wol,terminal,1.261453103
wol,terminal,1.920468404
wol,internal,0.95308136
wol,internal,3.999367861
wol,internal,5.99938089
wol,internal,5.122547856
wol,terminal,0.935025861
wol,terminal,0.260893
wol,internal,6.935366428
wol,terminal,0.002598566
wol,internal,3.622388415
wol,terminal,0.608714183
wol,internal,8.448814547
wol,terminal,0.660969863
wol,terminal,0.852954657
wol,internal,3.153987677
wol,internal,3.167107805
wol,terminal,0.340236746
wol,terminal,0.129505106
wol,internal,4.610571781
wol,internal,3.793347451
wol,terminal,2.143400333
wol,terminal,1.842605931
wol,internal,5.516152861
wol,terminal,0.744325849
wol,internal,4.800373257
wol,internal,5.455310614
wol,terminal,1.376955862
wol,internal,1.876558288
wol,terminal,0.730303601
wol,terminal,0.181898148
wol,internal,4.322906408
wol,terminal,0.809450979
wol,internal,12.79518702
wol,internal,3.659906463
wol,terminal,2.138105625
wol,terminal,2.814875751
wol,internal,14.84645397
wol,internal,6.042835189
wol,terminal,16.46062803
wol,terminal,13.39865298
wol,internal,4.443550043
wol,internal,5.784030418
wol,terminal,1.37049479
wol,internal,4.317653921
wol,terminal,0.085628441
wol,terminal,0.031068195
wol,internal,3.525058609
wol,terminal,0.310397413
wol,internal,3.126438504
wol,terminal,1.159757342
wol,internal,5.889658639
wol,terminal,0.403456404
wol,terminal,0.871227347
wol,internal,10.86675644
wol,terminal,0.745310635
wol,internal,1.703099623
wol,terminal,1.121002353
wol,internal,4.160421988
