,Condition,num_genes,Method,replicate,Branch Type,l-true,l-est
282,0% AD,10000,CASTLES-Pro,02,terminal,0.00638729,0.0021463938767818823
283,0% AD,10000,CASTLES-Pro,02,terminal,0.00603662,0.002624670557486858
284,0% AD,10000,CASTLES-Pro,02,internal,0.00090913,0.003777454926206022
285,0% AD,10000,CASTLES-Pro,02,terminal,0.00546378,0.004094566172015527
286,0% AD,10000,CASTLES-Pro,02,internal,0.00463013,0.008492598698090567
287,0% AD,10000,CASTLES-Pro,02,terminal,0.01831402,0.01920516830413138
288,0% AD,10000,CASTLES-Pro,02,terminal,0.03059918,0.034058295991076265
289,0% AD,10000,CASTLES-Pro,02,internal,0.00273284,0.006517715368657049
290,0% AD,10000,CASTLES-Pro,02,internal,0.02179734,0.03330939047039154
291,0% AD,10000,CASTLES-Pro,02,internal,0.05935185,0.07306029218812382
292,0% AD,10000,CASTLES-Pro,02,internal,0.007717,0.010150134352526876
293,0% AD,10000,CASTLES-Pro,02,terminal,0.01880418,0.007626727788869692
294,0% AD,10000,CASTLES-Pro,02,terminal,0.00034873,0.008184487813315655
295,0% AD,10000,CASTLES-Pro,02,terminal,0.00049205,0.008151564882646671
296,0% AD,10000,CASTLES-Pro,02,internal,0.03755082,0.043806200149612125
297,0% AD,10000,CASTLES-Pro,02,internal,0.06821267,0.0784475916525988
298,0% AD,10000,CASTLES-Pro,02,terminal,0.04233856,0.03469852259885316
299,0% AD,10000,CASTLES-Pro,02,terminal,0.02290687,0.014049888171252703
300,0% AD,10000,CASTLES-Pro,02,internal,0.02587566,0.030975594314749028
301,0% AD,10000,CASTLES-Pro,02,terminal,0.03620023,0.032046777287149636
302,0% AD,10000,CASTLES-Pro,02,internal,0.0021567,0.007460164259010235
303,0% AD,10000,CASTLES-Pro,02,terminal,0.02722365,0.021224298504234948
304,0% AD,10000,CASTLES-Pro,02,terminal,0.06297255,0.057243376307105506
